type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	1134	1134	1	189	0.9991	0.8571	0.9227	0	toilvg	truth	s2	3
INS	586	586	0	69	1	0.8947	0.9444	0	toilvg	truth	s2	3
DEL	548	548	1	120	0.9982	0.8204	0.9006	0	toilvg	truth	s2	3
Total	1134	1134	1	189	0.9991	0.8571	0.9227	16	toilvg	truth	s2	3
INS	586	586	0	69	1	0.8947	0.9444	16	toilvg	truth	s2	3
DEL	548	548	1	120	0.9982	0.8204	0.9006	16	toilvg	truth	s2	3
Total	1067	1067	1	256	0.9991	0.8065	0.8925	34	toilvg	truth	s2	3
INS	573	573	0	82	1	0.8748	0.9332	34	toilvg	truth	s2	3
DEL	494	494	1	174	0.998	0.7395	0.8495	34	toilvg	truth	s2	3
Total	924	924	0	399	1	0.6984	0.8224	39	toilvg	truth	s2	3
INS	517	517	0	138	1	0.7893	0.8822	39	toilvg	truth	s2	3
DEL	407	407	0	261	1	0.6093	0.7572	39	toilvg	truth	s2	3
Total	794	794	0	529	1	0.6002	0.7502	54.5619	toilvg	truth	s2	3
INS	452	452	0	203	1	0.6901	0.8166	54.5619	toilvg	truth	s2	3
DEL	342	342	0	326	1	0.512	0.6772	54.5619	toilvg	truth	s2	3
Total	685	685	0	638	1	0.5178	0.6823	68	toilvg	truth	s2	3
INS	401	401	0	254	1	0.6122	0.7595	68	toilvg	truth	s2	3
DEL	284	284	0	384	1	0.4251	0.5966	68	toilvg	truth	s2	3
Total	568	568	0	755	1	0.4293	0.6007	78.2627	toilvg	truth	s2	3
INS	355	355	0	300	1	0.542	0.703	78.2627	toilvg	truth	s2	3
DEL	213	213	0	455	1	0.3189	0.4836	78.2627	toilvg	truth	s2	3
Total	454	454	0	869	1	0.3432	0.511	100.3546	toilvg	truth	s2	3
INS	272	272	0	383	1	0.4153	0.5869	100.3546	toilvg	truth	s2	3
DEL	182	182	0	486	1	0.2725	0.4283	100.3546	toilvg	truth	s2	3
Total	341	341	0	982	1	0.2577	0.4098	114.1248	toilvg	truth	s2	3
INS	219	219	0	436	1	0.3344	0.5012	114.1248	toilvg	truth	s2	3
DEL	122	122	0	546	1	0.1826	0.3088	114.1248	toilvg	truth	s2	3
Total	227	227	0	1096	1	0.1716	0.2929	134.0152	toilvg	truth	s2	3
INS	136	136	0	519	1	0.2076	0.3438	134.0152	toilvg	truth	s2	3
DEL	91	91	0	577	1	0.1362	0.2397	134.0152	toilvg	truth	s2	3
Total	114	114	0	1209	1	0.0862	0.1587	166.0546	toilvg	truth	s2	3
INS	58	58	0	597	1	0.0885	0.1626	166.0546	toilvg	truth	s2	3
DEL	56	56	0	612	1	0.0838	0.1546	166.0546	toilvg	truth	s2	3
Total	1	1	0	1322	1	8e-04	0.0016	359.423	toilvg	truth	s2	3
INS	1	1	0	654	1	0.0015	0.003	359.423	toilvg	truth	s2	3
DEL	0	0	0	668	NA	0	NA	359.423	toilvg	truth	s2	3
Total	402	402	0	921	1	0.3039	0.4661	0	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	0	svtyper	truth	s2	3
DEL	402	402	0	266	1	0.6018	0.7514	0	svtyper	truth	s2	3
Total	402	402	0	921	1	0.3039	0.4661	4.73	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	4.73	svtyper	truth	s2	3
DEL	402	402	0	266	1	0.6018	0.7514	4.73	svtyper	truth	s2	3
Total	367	367	0	956	1	0.2774	0.4343	25.33	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	25.33	svtyper	truth	s2	3
DEL	367	367	0	301	1	0.5494	0.7092	25.33	svtyper	truth	s2	3
Total	348	348	0	975	1	0.263	0.4165	31.46	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	31.46	svtyper	truth	s2	3
DEL	348	348	0	320	1	0.521	0.6851	31.46	svtyper	truth	s2	3
Total	241	241	0	1082	1	0.1822	0.3082	50.356	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	50.356	svtyper	truth	s2	3
DEL	241	241	0	427	1	0.3608	0.5303	50.356	svtyper	truth	s2	3
Total	233	233	0	1090	1	0.1761	0.2995	60.25	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	60.25	svtyper	truth	s2	3
DEL	233	233	0	435	1	0.3488	0.5172	60.25	svtyper	truth	s2	3
Total	167	167	0	1156	1	0.1262	0.2241	81.32	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	81.32	svtyper	truth	s2	3
DEL	167	167	0	501	1	0.25	0.4	81.32	svtyper	truth	s2	3
Total	160	160	0	1163	1	0.1209	0.2157	89.31	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	89.31	svtyper	truth	s2	3
DEL	160	160	0	508	1	0.2395	0.3864	89.31	svtyper	truth	s2	3
Total	98	98	0	1225	1	0.0741	0.138	118.56	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	118.56	svtyper	truth	s2	3
DEL	98	98	0	570	1	0.1467	0.2559	118.56	svtyper	truth	s2	3
Total	46	46	0	1277	1	0.0348	0.0673	177.38	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	177.38	svtyper	truth	s2	3
DEL	46	46	0	622	1	0.0689	0.1289	177.38	svtyper	truth	s2	3
Total	2	2	0	1321	1	0.0015	0.003	384.05	svtyper	truth	s2	3
INS	0	0	0	655	NA	0	NA	384.05	svtyper	truth	s2	3
DEL	2	2	0	666	1	0.003	0.006	384.05	svtyper	truth	s2	3
Total	672	672	0	651	1	0.5079	0.6737	0	delly	truth	s2	3
INS	158	158	0	497	1	0.2412	0.3887	0	delly	truth	s2	3
DEL	514	514	0	154	1	0.7695	0.8697	0	delly	truth	s2	3
Total	576	576	0	747	1	0.4354	0.6067	0	bayestyper	truth	s2	3
INS	366	366	0	289	1	0.5588	0.717	0	bayestyper	truth	s2	3
DEL	210	210	0	458	1	0.3144	0.4784	0	bayestyper	truth	s2	3
Total	576	576	0	747	1	0.4354	0.6067	24.6852	bayestyper	truth	s2	3
INS	366	366	0	289	1	0.5588	0.717	24.6852	bayestyper	truth	s2	3
DEL	210	210	0	458	1	0.3144	0.4784	24.6852	bayestyper	truth	s2	3
Total	575	575	0	748	1	0.4346	0.6059	99	bayestyper	truth	s2	3
INS	365	365	0	290	1	0.5573	0.7157	99	bayestyper	truth	s2	3
DEL	210	210	0	458	1	0.3144	0.4784	99	bayestyper	truth	s2	3
Total	984	984	0	374	1	0.7246	0.8403	0	toilvg	calls	s0	7
INS	670	670	0	7	1	0.9897	0.9948	0	toilvg	calls	s0	7
DEL	314	314	0	367	1	0.4611	0.6312	0	toilvg	calls	s0	7
Total	984	984	0	374	1	0.7246	0.8403	11	toilvg	calls	s0	7
INS	670	670	0	7	1	0.9897	0.9948	11	toilvg	calls	s0	7
DEL	314	314	0	367	1	0.4611	0.6312	11	toilvg	calls	s0	7
Total	887	887	0	471	1	0.6532	0.7902	68	toilvg	calls	s0	7
INS	643	643	0	34	1	0.9498	0.9743	68	toilvg	calls	s0	7
DEL	244	244	0	437	1	0.3583	0.5276	68	toilvg	calls	s0	7
Total	788	788	0	570	1	0.5803	0.7344	91	toilvg	calls	s0	7
INS	584	584	0	93	1	0.8626	0.9262	91	toilvg	calls	s0	7
DEL	204	204	0	477	1	0.2996	0.4611	91	toilvg	calls	s0	7
Total	691	691	0	667	1	0.5088	0.6744	106	toilvg	calls	s0	7
INS	514	514	0	163	1	0.7592	0.8631	106	toilvg	calls	s0	7
DEL	177	177	0	504	1	0.2599	0.4126	106	toilvg	calls	s0	7
Total	590	590	0	768	1	0.4345	0.6058	122.571	toilvg	calls	s0	7
INS	446	446	0	231	1	0.6588	0.7943	122.571	toilvg	calls	s0	7
DEL	144	144	0	537	1	0.2115	0.3492	122.571	toilvg	calls	s0	7
Total	492	492	0	866	1	0.3623	0.5319	144.113	toilvg	calls	s0	7
INS	375	375	0	302	1	0.5539	0.7129	144.113	toilvg	calls	s0	7
DEL	117	117	0	564	1	0.1718	0.2932	144.113	toilvg	calls	s0	7
Total	394	394	0	964	1	0.2901	0.4497	180.6824	toilvg	calls	s0	7
INS	309	309	0	368	1	0.4564	0.6268	180.6824	toilvg	calls	s0	7
DEL	85	85	0	596	1	0.1248	0.2219	180.6824	toilvg	calls	s0	7
Total	295	295	0	1063	1	0.2172	0.3569	230.1	toilvg	calls	s0	7
INS	245	245	0	432	1	0.3619	0.5315	230.1	toilvg	calls	s0	7
DEL	50	50	0	631	1	0.0734	0.1368	230.1	toilvg	calls	s0	7
Total	197	197	0	1161	1	0.1451	0.2534	267.2312	toilvg	calls	s0	7
INS	171	171	0	506	1	0.2526	0.4033	267.2312	toilvg	calls	s0	7
DEL	26	26	0	655	1	0.0382	0.0736	267.2312	toilvg	calls	s0	7
Total	99	99	0	1259	1	0.0729	0.1359	314.5658	toilvg	calls	s0	7
INS	87	87	0	590	1	0.1285	0.2277	314.5658	toilvg	calls	s0	7
DEL	12	12	0	669	1	0.0176	0.0346	314.5658	toilvg	calls	s0	7
Total	1	1	0	1357	1	7e-04	0.0014	533.25	toilvg	calls	s0	7
INS	1	1	0	676	1	0.0015	0.003	533.25	toilvg	calls	s0	7
DEL	0	0	0	681	NA	0	NA	533.25	toilvg	calls	s0	7
Total	546	546	0	812	1	0.4021	0.5736	0	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	0	svtyper	calls	s0	7
DEL	546	546	0	135	1	0.8018	0.89	0	svtyper	calls	s0	7
Total	546	546	0	812	1	0.4021	0.5736	4.73	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	4.73	svtyper	calls	s0	7
DEL	546	546	0	135	1	0.8018	0.89	4.73	svtyper	calls	s0	7
Total	491	491	0	867	1	0.3616	0.5311	24.635	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	24.635	svtyper	calls	s0	7
DEL	491	491	0	190	1	0.721	0.8379	24.635	svtyper	calls	s0	7
Total	439	439	0	919	1	0.3233	0.4886	41.98	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	41.98	svtyper	calls	s0	7
DEL	439	439	0	242	1	0.6446	0.7839	41.98	svtyper	calls	s0	7
Total	400	400	0	958	1	0.2946	0.4551	60.25	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	60.25	svtyper	calls	s0	7
DEL	400	400	0	281	1	0.5874	0.7401	60.25	svtyper	calls	s0	7
Total	332	332	0	1026	1	0.2445	0.3929	89.31	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	89.31	svtyper	calls	s0	7
DEL	332	332	0	349	1	0.4875	0.6555	89.31	svtyper	calls	s0	7
Total	276	276	0	1082	1	0.2032	0.3378	118.56	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	118.56	svtyper	calls	s0	7
DEL	276	276	0	405	1	0.4053	0.5768	118.56	svtyper	calls	s0	7
Total	220	220	0	1138	1	0.162	0.2788	138.74	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	138.74	svtyper	calls	s0	7
DEL	220	220	0	461	1	0.3231	0.4884	138.74	svtyper	calls	s0	7
Total	175	175	0	1183	1	0.1289	0.2284	177.38	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	177.38	svtyper	calls	s0	7
DEL	175	175	0	506	1	0.257	0.4089	177.38	svtyper	calls	s0	7
Total	140	140	0	1218	1	0.1031	0.1869	206.87	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	206.87	svtyper	calls	s0	7
DEL	140	140	0	541	1	0.2056	0.3411	206.87	svtyper	calls	s0	7
Total	61	61	0	1297	1	0.0449	0.0859	265.9	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	265.9	svtyper	calls	s0	7
DEL	61	61	0	620	1	0.0896	0.1645	265.9	svtyper	calls	s0	7
Total	2	2	0	1356	1	0.0015	0.003	531.76	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	531.76	svtyper	calls	s0	7
DEL	2	2	0	679	1	0.0029	0.0058	531.76	svtyper	calls	s0	7
Total	137	137	0	1221	1	0.1009	0.1833	0	delly	calls	s0	7
INS	30	30	0	647	1	0.0443	0.0848	0	delly	calls	s0	7
DEL	107	107	0	574	1	0.1571	0.2715	0	delly	calls	s0	7
Total	202	202	0	1156	1	0.1487	0.2589	0	bayestyper	calls	s0	7
INS	195	195	0	482	1	0.288	0.4472	0	bayestyper	calls	s0	7
DEL	7	7	0	674	1	0.0103	0.0204	0	bayestyper	calls	s0	7
Total	202	202	0	1156	1	0.1487	0.2589	20.655	bayestyper	calls	s0	7
INS	195	195	0	482	1	0.288	0.4472	20.655	bayestyper	calls	s0	7
DEL	7	7	0	674	1	0.0103	0.0204	20.655	bayestyper	calls	s0	7
Total	183	183	0	1175	1	0.1348	0.2376	36.9903	bayestyper	calls	s0	7
INS	176	176	0	501	1	0.26	0.4127	36.9903	bayestyper	calls	s0	7
DEL	7	7	0	674	1	0.0103	0.0204	36.9903	bayestyper	calls	s0	7
Total	179	179	0	1179	1	0.1318	0.2329	99	bayestyper	calls	s0	7
INS	172	172	0	505	1	0.2541	0.4052	99	bayestyper	calls	s0	7
DEL	7	7	0	674	1	0.0103	0.0204	99	bayestyper	calls	s0	7
Total	1327	1327	0	31	1	0.9772	0.9885	0	toilvg	truth	s0	7
INS	670	670	0	7	1	0.9897	0.9948	0	toilvg	truth	s0	7
DEL	657	657	0	24	1	0.9648	0.9821	0	toilvg	truth	s0	7
Total	1327	1327	0	31	1	0.9772	0.9885	31	toilvg	truth	s0	7
INS	670	670	0	7	1	0.9897	0.9948	31	toilvg	truth	s0	7
DEL	657	657	0	24	1	0.9648	0.9821	31	toilvg	truth	s0	7
Total	1194	1194	0	164	1	0.8792	0.9357	70.82424	toilvg	truth	s0	7
INS	628	628	0	49	1	0.9276	0.9624	70.82424	toilvg	truth	s0	7
DEL	566	566	0	115	1	0.8311	0.9078	70.82424	toilvg	truth	s0	7
Total	1061	1061	0	297	1	0.7813	0.8772	93.13226	toilvg	truth	s0	7
INS	567	567	0	110	1	0.8375	0.9116	93.13226	toilvg	truth	s0	7
DEL	494	494	0	187	1	0.7254	0.8408	93.13226	toilvg	truth	s0	7
Total	929	929	0	429	1	0.6841	0.8124	107.9218	toilvg	truth	s0	7
INS	499	499	0	178	1	0.7371	0.8487	107.9218	toilvg	truth	s0	7
DEL	430	430	0	251	1	0.6314	0.7741	107.9218	toilvg	truth	s0	7
Total	798	798	0	560	1	0.5876	0.7402	133	toilvg	truth	s0	7
INS	434	434	0	243	1	0.6411	0.7813	133	toilvg	truth	s0	7
DEL	364	364	0	317	1	0.5345	0.6966	133	toilvg	truth	s0	7
Total	664	664	0	694	1	0.489	0.6568	162.06	toilvg	truth	s0	7
INS	369	369	0	308	1	0.5451	0.7056	162.06	toilvg	truth	s0	7
DEL	295	295	0	386	1	0.4332	0.6045	162.06	toilvg	truth	s0	7
Total	533	533	0	825	1	0.3925	0.5637	200	toilvg	truth	s0	7
INS	305	305	0	372	1	0.4505	0.6212	200	toilvg	truth	s0	7
DEL	228	228	0	453	1	0.3348	0.5016	200	toilvg	truth	s0	7
Total	398	398	0	960	1	0.2931	0.4533	240.7114	toilvg	truth	s0	7
INS	245	245	0	432	1	0.3619	0.5315	240.7114	toilvg	truth	s0	7
DEL	153	153	0	528	1	0.2247	0.3669	240.7114	toilvg	truth	s0	7
Total	266	266	0	1092	1	0.1959	0.3276	276.879	toilvg	truth	s0	7
INS	166	166	0	511	1	0.2452	0.3938	276.879	toilvg	truth	s0	7
DEL	100	100	0	581	1	0.1468	0.256	276.879	toilvg	truth	s0	7
Total	133	133	0	1225	1	0.0979	0.1783	325.9328	toilvg	truth	s0	7
INS	76	76	0	601	1	0.1123	0.2019	325.9328	toilvg	truth	s0	7
DEL	57	57	0	624	1	0.0837	0.1545	325.9328	toilvg	truth	s0	7
Total	1	1	0	1357	1	7e-04	0.0014	577.514	toilvg	truth	s0	7
INS	1	1	0	676	1	0.0015	0.003	577.514	toilvg	truth	s0	7
DEL	0	0	0	681	NA	0	NA	577.514	toilvg	truth	s0	7
Total	611	611	0	747	1	0.4499	0.6206	0	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	0	svtyper	truth	s0	7
DEL	611	611	0	70	1	0.8972	0.9458	0	svtyper	truth	s0	7
Total	611	611	0	747	1	0.4499	0.6206	4.73	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	4.73	svtyper	truth	s0	7
DEL	611	611	0	70	1	0.8972	0.9458	4.73	svtyper	truth	s0	7
Total	551	551	0	807	1	0.4057	0.5772	31.46	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	31.46	svtyper	truth	s0	7
DEL	551	551	0	130	1	0.8091	0.8945	31.46	svtyper	truth	s0	7
Total	491	491	0	867	1	0.3616	0.5311	59.93	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	59.93	svtyper	truth	s0	7
DEL	491	491	0	190	1	0.721	0.8379	59.93	svtyper	truth	s0	7
Total	433	433	0	925	1	0.3189	0.4836	89.31	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	89.31	svtyper	truth	s0	7
DEL	433	433	0	248	1	0.6358	0.7774	89.31	svtyper	truth	s0	7
Total	371	371	0	987	1	0.2732	0.4292	118.56	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	118.56	svtyper	truth	s0	7
DEL	371	371	0	310	1	0.5448	0.7053	118.56	svtyper	truth	s0	7
Total	315	315	0	1043	1	0.232	0.3766	147.94	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	147.94	svtyper	truth	s0	7
DEL	315	315	0	366	1	0.4626	0.6326	147.94	svtyper	truth	s0	7
Total	244	244	0	1114	1	0.1797	0.3047	185.86	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	185.86	svtyper	truth	s0	7
DEL	244	244	0	437	1	0.3583	0.5276	185.86	svtyper	truth	s0	7
Total	191	191	0	1167	1	0.1406	0.2465	236.38	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	236.38	svtyper	truth	s0	7
DEL	191	191	0	490	1	0.2805	0.4381	236.38	svtyper	truth	s0	7
Total	125	125	0	1233	1	0.092	0.1685	295.44	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	295.44	svtyper	truth	s0	7
DEL	125	125	0	556	1	0.1836	0.3102	295.44	svtyper	truth	s0	7
Total	80	80	0	1278	1	0.0589	0.1112	354.51	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	354.51	svtyper	truth	s0	7
DEL	80	80	0	601	1	0.1175	0.2103	354.51	svtyper	truth	s0	7
Total	1	1	0	1357	1	7e-04	0.0014	679.48	svtyper	truth	s0	7
INS	0	0	0	677	NA	0	NA	679.48	svtyper	truth	s0	7
DEL	1	1	0	680	1	0.0015	0.003	679.48	svtyper	truth	s0	7
Total	814	814	0	544	1	0.5994	0.7495	0	delly	truth	s0	7
INS	156	156	0	521	1	0.2304	0.3745	0	delly	truth	s0	7
DEL	658	658	0	23	1	0.9662	0.9828	0	delly	truth	s0	7
Total	944	944	0	414	1	0.6951	0.8201	0	bayestyper	truth	s0	7
INS	468	468	0	209	1	0.6913	0.8175	0	bayestyper	truth	s0	7
DEL	476	476	0	205	1	0.699	0.8228	0	bayestyper	truth	s0	7
Total	944	944	0	414	1	0.6951	0.8201	20.0877	bayestyper	truth	s0	7
INS	468	468	0	209	1	0.6913	0.8175	20.0877	bayestyper	truth	s0	7
DEL	476	476	0	205	1	0.699	0.8228	20.0877	bayestyper	truth	s0	7
Total	901	901	0	457	1	0.6635	0.7977	99	bayestyper	truth	s0	7
INS	437	437	0	240	1	0.6455	0.7846	99	bayestyper	truth	s0	7
DEL	464	464	0	217	1	0.6814	0.8105	99	bayestyper	truth	s0	7
Total	960	960	0	359	1	0.7278	0.8425	0	toilvg	calls	s1	7
INS	662	662	0	6	1	0.991	0.9955	0	toilvg	calls	s1	7
DEL	298	298	0	353	1	0.4578	0.6281	0	toilvg	calls	s1	7
Total	960	960	0	359	1	0.7278	0.8425	18	toilvg	calls	s1	7
INS	662	662	0	6	1	0.991	0.9955	18	toilvg	calls	s1	7
DEL	298	298	0	353	1	0.4578	0.6281	18	toilvg	calls	s1	7
Total	864	864	0	455	1	0.655	0.7915	68.9	toilvg	calls	s1	7
INS	628	628	0	40	1	0.9401	0.9691	68.9	toilvg	calls	s1	7
DEL	236	236	0	415	1	0.3625	0.5321	68.9	toilvg	calls	s1	7
Total	768	768	0	551	1	0.5823	0.736	88.50478	toilvg	calls	s1	7
INS	560	560	0	108	1	0.8383	0.912	88.50478	toilvg	calls	s1	7
DEL	208	208	0	443	1	0.3195	0.4843	88.50478	toilvg	calls	s1	7
Total	672	672	0	647	1	0.5095	0.6751	106.5593	toilvg	calls	s1	7
INS	497	497	0	171	1	0.744	0.8532	106.5593	toilvg	calls	s1	7
DEL	175	175	0	476	1	0.2688	0.4237	106.5593	toilvg	calls	s1	7
Total	576	576	0	743	1	0.4367	0.6079	126.6636	toilvg	calls	s1	7
INS	438	438	0	230	1	0.6557	0.7921	126.6636	toilvg	calls	s1	7
DEL	138	138	0	513	1	0.212	0.3498	126.6636	toilvg	calls	s1	7
Total	480	480	0	839	1	0.3639	0.5336	147.545	toilvg	calls	s1	7
INS	368	368	0	300	1	0.5509	0.7104	147.545	toilvg	calls	s1	7
DEL	112	112	0	539	1	0.172	0.2935	147.545	toilvg	calls	s1	7
Total	384	384	0	935	1	0.2911	0.4509	180.06	toilvg	calls	s1	7
INS	304	304	0	364	1	0.4551	0.6255	180.06	toilvg	calls	s1	7
DEL	80	80	0	571	1	0.1229	0.2189	180.06	toilvg	calls	s1	7
Total	288	288	0	1031	1	0.2183	0.3584	223.1539	toilvg	calls	s1	7
INS	240	240	0	428	1	0.3593	0.5287	223.1539	toilvg	calls	s1	7
DEL	48	48	0	603	1	0.0737	0.1373	223.1539	toilvg	calls	s1	7
Total	192	192	0	1127	1	0.1456	0.2542	266.0642	toilvg	calls	s1	7
INS	166	166	0	502	1	0.2485	0.3981	266.0642	toilvg	calls	s1	7
DEL	26	26	0	625	1	0.0399	0.0767	266.0642	toilvg	calls	s1	7
Total	96	96	0	1223	1	0.0728	0.1357	310.7394	toilvg	calls	s1	7
INS	82	82	0	586	1	0.1228	0.2187	310.7394	toilvg	calls	s1	7
DEL	14	14	0	637	1	0.0215	0.0421	310.7394	toilvg	calls	s1	7
Total	1	1	0	1318	1	8e-04	0.0016	514.333	toilvg	calls	s1	7
INS	1	1	0	667	1	0.0015	0.003	514.333	toilvg	calls	s1	7
DEL	0	0	0	651	NA	0	NA	514.333	toilvg	calls	s1	7
Total	535	535	0	784	1	0.4056	0.5771	0	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	0	svtyper	calls	s1	7
DEL	535	535	0	116	1	0.8218	0.9022	0	svtyper	calls	s1	7
Total	535	535	0	784	1	0.4056	0.5771	4.73	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	4.73	svtyper	calls	s1	7
DEL	535	535	0	116	1	0.8218	0.9022	4.73	svtyper	calls	s1	7
Total	481	481	0	838	1	0.3647	0.5345	28.134	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	28.134	svtyper	calls	s1	7
DEL	481	481	0	170	1	0.7389	0.8498	28.134	svtyper	calls	s1	7
Total	428	428	0	891	1	0.3245	0.49	52.694	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	52.694	svtyper	calls	s1	7
DEL	428	428	0	223	1	0.6575	0.7934	52.694	svtyper	calls	s1	7
Total	375	375	0	944	1	0.2843	0.4427	65.95	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	65.95	svtyper	calls	s1	7
DEL	375	375	0	276	1	0.576	0.731	65.95	svtyper	calls	s1	7
Total	333	333	0	986	1	0.2525	0.4032	89.31	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	89.31	svtyper	calls	s1	7
DEL	333	333	0	318	1	0.5115	0.6768	89.31	svtyper	calls	s1	7
Total	269	269	0	1050	1	0.2039	0.3387	103.47	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	103.47	svtyper	calls	s1	7
DEL	269	269	0	382	1	0.4132	0.5848	103.47	svtyper	calls	s1	7
Total	215	215	0	1104	1	0.163	0.2803	131.38	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	131.38	svtyper	calls	s1	7
DEL	215	215	0	436	1	0.3303	0.4966	131.38	svtyper	calls	s1	7
Total	161	161	0	1158	1	0.1221	0.2176	159.502	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	159.502	svtyper	calls	s1	7
DEL	161	161	0	490	1	0.2473	0.3965	159.502	svtyper	calls	s1	7
Total	121	121	0	1198	1	0.0917	0.168	206.87	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	206.87	svtyper	calls	s1	7
DEL	121	121	0	530	1	0.1859	0.3135	206.87	svtyper	calls	s1	7
Total	64	64	0	1255	1	0.0485	0.0925	265.9	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	265.9	svtyper	calls	s1	7
DEL	64	64	0	587	1	0.0983	0.179	265.9	svtyper	calls	s1	7
Total	1	1	0	1318	1	8e-04	0.0016	531.76	svtyper	calls	s1	7
INS	0	0	0	668	NA	0	NA	531.76	svtyper	calls	s1	7
DEL	1	1	0	650	1	0.0015	0.003	531.76	svtyper	calls	s1	7
Total	115	115	0	1204	1	0.0872	0.1604	0	delly	calls	s1	7
INS	24	24	0	644	1	0.0359	0.0693	0	delly	calls	s1	7
DEL	91	91	0	560	1	0.1398	0.2453	0	delly	calls	s1	7
Total	192	192	0	1127	1	0.1456	0.2542	0	bayestyper	calls	s1	7
INS	186	186	0	482	1	0.2784	0.4355	0	bayestyper	calls	s1	7
DEL	6	6	0	645	1	0.0092	0.0182	0	bayestyper	calls	s1	7
Total	192	192	0	1127	1	0.1456	0.2542	20.1773	bayestyper	calls	s1	7
INS	186	186	0	482	1	0.2784	0.4355	20.1773	bayestyper	calls	s1	7
DEL	6	6	0	645	1	0.0092	0.0182	20.1773	bayestyper	calls	s1	7
Total	176	176	0	1143	1	0.1334	0.2354	99	bayestyper	calls	s1	7
INS	170	170	0	498	1	0.2545	0.4057	99	bayestyper	calls	s1	7
DEL	6	6	0	645	1	0.0092	0.0182	99	bayestyper	calls	s1	7
Total	1286	1286	0	33	1	0.975	0.9873	0	toilvg	truth	s1	7
INS	662	662	0	6	1	0.991	0.9955	0	toilvg	truth	s1	7
DEL	624	624	0	27	1	0.9585	0.9788	0	toilvg	truth	s1	7
Total	1286	1286	0	33	1	0.975	0.9873	25	toilvg	truth	s1	7
INS	662	662	0	6	1	0.991	0.9955	25	toilvg	truth	s1	7
DEL	624	624	0	27	1	0.9585	0.9788	25	toilvg	truth	s1	7
Total	1157	1157	0	162	1	0.8772	0.9346	73.27295	toilvg	truth	s1	7
INS	606	606	0	62	1	0.9072	0.9513	73.27295	toilvg	truth	s1	7
DEL	551	551	0	100	1	0.8464	0.9168	73.27295	toilvg	truth	s1	7
Total	1030	1030	0	289	1	0.7809	0.877	100	toilvg	truth	s1	7
INS	535	535	0	133	1	0.8009	0.8894	100	toilvg	truth	s1	7
DEL	495	495	0	156	1	0.7604	0.8639	100	toilvg	truth	s1	7
Total	900	900	0	419	1	0.6823	0.8112	114.6145	toilvg	truth	s1	7
INS	476	476	0	192	1	0.7126	0.8322	114.6145	toilvg	truth	s1	7
DEL	424	424	0	227	1	0.6513	0.7888	114.6145	toilvg	truth	s1	7
Total	777	777	0	542	1	0.5891	0.7414	138	toilvg	truth	s1	7
INS	417	417	0	251	1	0.6243	0.7687	138	toilvg	truth	s1	7
