type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	342	342	0	138	1	0.7125	0.8321	54	delly	truth	s2	20
Total	641	641	0	212	1	0.7515	0.8581	66	delly	truth	s2	20
INS	362	362	0	11	1	0.9705	0.985	66	delly	truth	s2	20
DEL	279	279	0	201	1	0.5812	0.7351	66	delly	truth	s2	20
Total	543	543	0	310	1	0.6366	0.778	87	delly	truth	s2	20
INS	315	315	0	58	1	0.8445	0.9157	87	delly	truth	s2	20
DEL	228	228	0	252	1	0.475	0.6441	87	delly	truth	s2	20
Total	447	447	0	406	1	0.524	0.6877	111	delly	truth	s2	20
INS	230	230	0	143	1	0.6166	0.7628	111	delly	truth	s2	20
DEL	217	217	0	263	1	0.4521	0.6227	111	delly	truth	s2	20
Total	346	346	0	507	1	0.4056	0.5771	148	delly	truth	s2	20
INS	157	157	0	216	1	0.4209	0.5924	148	delly	truth	s2	20
DEL	189	189	0	291	1	0.3938	0.5651	148	delly	truth	s2	20
Total	320	320	0	533	1	0.3751	0.5456	10000	delly	truth	s2	20
INS	147	147	0	226	1	0.3941	0.5654	10000	delly	truth	s2	20
DEL	173	173	0	307	1	0.3604	0.5298	10000	delly	truth	s2	20
Total	849	849	0	4	1	0.9953	0.9976	0	bayestyper	truth	s2	20
INS	370	370	0	3	1	0.992	0.996	0	bayestyper	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	0	bayestyper	truth	s2	20
Total	849	849	0	4	1	0.9953	0.9976	10.0174	bayestyper	truth	s2	20
INS	370	370	0	3	1	0.992	0.996	10.0174	bayestyper	truth	s2	20
DEL	479	479	0	1	1	0.9979	0.9989	10.0174	bayestyper	truth	s2	20
Total	843	843	0	10	1	0.9883	0.9941	99	bayestyper	truth	s2	20
INS	370	370	0	3	1	0.992	0.996	99	bayestyper	truth	s2	20
DEL	473	473	0	7	1	0.9854	0.9926	99	bayestyper	truth	s2	20
Total	485	485	0	324	1	0.5995	0.7496	0	toilvg	calls	s0	3
INS	315	315	0	74	1	0.8098	0.8949	0	toilvg	calls	s0	3
DEL	170	170	0	250	1	0.4048	0.5763	0	toilvg	calls	s0	3
Total	485	485	0	324	1	0.5995	0.7496	17	toilvg	calls	s0	3
INS	315	315	0	74	1	0.8098	0.8949	17	toilvg	calls	s0	3
DEL	170	170	0	250	1	0.4048	0.5763	17	toilvg	calls	s0	3
Total	456	456	0	353	1	0.5637	0.721	34	toilvg	calls	s0	3
INS	309	309	0	80	1	0.7943	0.8854	34	toilvg	calls	s0	3
DEL	147	147	0	273	1	0.35	0.5185	34	toilvg	calls	s0	3
Total	398	398	0	411	1	0.492	0.6595	40	toilvg	calls	s0	3
INS	283	283	0	106	1	0.7275	0.8423	40	toilvg	calls	s0	3
DEL	115	115	0	305	1	0.2738	0.4299	40	toilvg	calls	s0	3
Total	350	350	0	459	1	0.4326	0.6039	60.4234	toilvg	calls	s0	3
INS	257	257	0	132	1	0.6607	0.7957	60.4234	toilvg	calls	s0	3
DEL	93	93	0	327	1	0.2214	0.3625	60.4234	toilvg	calls	s0	3
Total	297	297	0	512	1	0.3671	0.537	70.59374	toilvg	calls	s0	3
INS	221	221	0	168	1	0.5681	0.7246	70.59374	toilvg	calls	s0	3
DEL	76	76	0	344	1	0.181	0.3065	70.59374	toilvg	calls	s0	3
Total	248	248	0	561	1	0.3066	0.4693	81.6909	toilvg	calls	s0	3
INS	188	188	0	201	1	0.4833	0.6517	81.6909	toilvg	calls	s0	3
DEL	60	60	0	360	1	0.1429	0.2501	81.6909	toilvg	calls	s0	3
Total	198	198	0	611	1	0.2447	0.3932	103.6944	toilvg	calls	s0	3
INS	151	151	0	238	1	0.3882	0.5593	103.6944	toilvg	calls	s0	3
DEL	47	47	0	373	1	0.1119	0.2013	103.6944	toilvg	calls	s0	3
Total	150	150	0	659	1	0.1854	0.3128	122.6426	toilvg	calls	s0	3
INS	117	117	0	272	1	0.3008	0.4625	122.6426	toilvg	calls	s0	3
DEL	33	33	0	387	1	0.0786	0.1457	122.6426	toilvg	calls	s0	3
Total	104	104	0	705	1	0.1286	0.2279	142.72	toilvg	calls	s0	3
INS	85	85	0	304	1	0.2185	0.3586	142.72	toilvg	calls	s0	3
DEL	19	19	0	401	1	0.0452	0.0865	142.72	toilvg	calls	s0	3
Total	60	60	0	749	1	0.0742	0.1381	175.782	toilvg	calls	s0	3
INS	49	49	0	340	1	0.126	0.2238	175.782	toilvg	calls	s0	3
DEL	11	11	0	409	1	0.0262	0.0511	175.782	toilvg	calls	s0	3
Total	1	1	0	808	1	0.0012	0.0024	348.677	toilvg	calls	s0	3
INS	1	1	0	388	1	0.0026	0.0052	348.677	toilvg	calls	s0	3
DEL	0	0	0	420	NA	0	NA	348.677	toilvg	calls	s0	3
Total	77	77	0	732	1	0.0952	0.1738	0	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	0	svtyper	calls	s0	3
DEL	77	77	0	343	1	0.1833	0.3098	0	svtyper	calls	s0	3
Total	77	77	0	732	1	0.0952	0.1738	9.47	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	9.47	svtyper	calls	s0	3
DEL	77	77	0	343	1	0.1833	0.3098	9.47	svtyper	calls	s0	3
Total	73	73	0	736	1	0.0902	0.1655	25.33	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	25.33	svtyper	calls	s0	3
DEL	73	73	0	347	1	0.1738	0.2961	25.33	svtyper	calls	s0	3
Total	68	68	0	741	1	0.0841	0.1552	31.46	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	31.46	svtyper	calls	s0	3
DEL	68	68	0	352	1	0.1619	0.2787	31.46	svtyper	calls	s0	3
Total	21	21	0	788	1	0.026	0.0507	60.25	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	60.25	svtyper	calls	s0	3
DEL	21	21	0	399	1	0.05	0.0952	60.25	svtyper	calls	s0	3
Total	7	7	0	802	1	0.0087	0.0172	89.31	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	89.31	svtyper	calls	s0	3
DEL	7	7	0	413	1	0.0167	0.0329	89.31	svtyper	calls	s0	3
Total	3	3	0	806	1	0.0037	0.0074	118.56	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	118.56	svtyper	calls	s0	3
DEL	3	3	0	417	1	0.0071	0.0141	118.56	svtyper	calls	s0	3
Total	0	0	0	809	NA	0	NA	295.44	svtyper	calls	s0	3
INS	0	0	0	389	NA	0	NA	295.44	svtyper	calls	s0	3
DEL	0	0	0	420	NA	0	NA	295.44	svtyper	calls	s0	3
Total	126	126	0	683	1	0.1557	0.2694	0	delly	calls	s0	3
INS	65	65	0	324	1	0.1671	0.2864	0	delly	calls	s0	3
DEL	61	61	0	359	1	0.1452	0.2536	0	delly	calls	s0	3
Total	126	126	0	683	1	0.1557	0.2694	5	delly	calls	s0	3
INS	65	65	0	324	1	0.1671	0.2864	5	delly	calls	s0	3
DEL	61	61	0	359	1	0.1452	0.2536	5	delly	calls	s0	3
Total	108	108	0	701	1	0.1335	0.2356	7	delly	calls	s0	3
INS	55	55	0	334	1	0.1414	0.2478	7	delly	calls	s0	3
DEL	53	53	0	367	1	0.1262	0.2241	7	delly	calls	s0	3
Total	88	88	0	721	1	0.1088	0.1962	10	delly	calls	s0	3
INS	46	46	0	343	1	0.1183	0.2116	10	delly	calls	s0	3
DEL	42	42	0	378	1	0.1	0.1818	10	delly	calls	s0	3
Total	68	68	0	741	1	0.0841	0.1552	12	delly	calls	s0	3
INS	35	35	0	354	1	0.09	0.1651	12	delly	calls	s0	3
DEL	33	33	0	387	1	0.0786	0.1457	12	delly	calls	s0	3
Total	58	58	0	751	1	0.0717	0.1338	15	delly	calls	s0	3
INS	30	30	0	359	1	0.0771	0.1432	15	delly	calls	s0	3
DEL	28	28	0	392	1	0.0667	0.1251	15	delly	calls	s0	3
Total	40	40	0	769	1	0.0494	0.0941	24	delly	calls	s0	3
INS	20	20	0	369	1	0.0514	0.0978	24	delly	calls	s0	3
DEL	20	20	0	400	1	0.0476	0.0909	24	delly	calls	s0	3
Total	28	28	0	781	1	0.0346	0.0669	26	delly	calls	s0	3
INS	13	13	0	376	1	0.0334	0.0646	26	delly	calls	s0	3
DEL	15	15	0	405	1	0.0357	0.0689	26	delly	calls	s0	3
Total	12	12	0	797	1	0.0148	0.0292	47.4	delly	calls	s0	3
INS	8	8	0	381	1	0.0206	0.0404	47.4	delly	calls	s0	3
DEL	4	4	0	416	1	0.0095	0.0188	47.4	delly	calls	s0	3
Total	1	1	0	808	1	0.0012	0.0024	89	delly	calls	s0	3
INS	1	1	0	388	1	0.0026	0.0052	89	delly	calls	s0	3
DEL	0	0	0	420	NA	0	NA	89	delly	calls	s0	3
Total	90	90	0	719	1	0.1112	0.2001	0	bayestyper	calls	s0	3
INS	88	88	0	301	1	0.2262	0.3689	0	bayestyper	calls	s0	3
DEL	2	2	0	418	1	0.0048	0.0096	0	bayestyper	calls	s0	3
Total	90	90	0	719	1	0.1112	0.2001	3.14796	bayestyper	calls	s0	3
INS	88	88	0	301	1	0.2262	0.3689	3.14796	bayestyper	calls	s0	3
DEL	2	2	0	418	1	0.0048	0.0096	3.14796	bayestyper	calls	s0	3
Total	72	72	0	737	1	0.089	0.1635	9.394908	bayestyper	calls	s0	3
INS	70	70	0	319	1	0.1799	0.3049	9.394908	bayestyper	calls	s0	3
DEL	2	2	0	418	1	0.0048	0.0096	9.394908	bayestyper	calls	s0	3
Total	52	52	0	757	1	0.0643	0.1208	27.0987	bayestyper	calls	s0	3
INS	50	50	0	339	1	0.1285	0.2277	27.0987	bayestyper	calls	s0	3
DEL	2	2	0	418	1	0.0048	0.0096	27.0987	bayestyper	calls	s0	3
Total	47	47	0	762	1	0.0581	0.1098	99	bayestyper	calls	s0	3
INS	45	45	0	344	1	0.1157	0.2074	99	bayestyper	calls	s0	3
DEL	2	2	0	418	1	0.0048	0.0096	99	bayestyper	calls	s0	3
Total	690	690	1	119	0.9986	0.8529	0.92	0	toilvg	truth	s0	3
INS	334	334	0	55	1	0.8586	0.9239	0	toilvg	truth	s0	3
DEL	356	356	1	64	0.9972	0.8476	0.9163	0	toilvg	truth	s0	3
Total	690	690	1	119	0.9986	0.8529	0.92	17	toilvg	truth	s0	3
INS	334	334	0	55	1	0.8586	0.9239	17	toilvg	truth	s0	3
DEL	356	356	1	64	0.9972	0.8476	0.9163	17	toilvg	truth	s0	3
Total	647	647	0	162	1	0.7998	0.8888	34	toilvg	truth	s0	3
INS	324	324	0	65	1	0.8329	0.9088	34	toilvg	truth	s0	3
DEL	323	323	0	97	1	0.769	0.8694	34	toilvg	truth	s0	3
Total	572	572	0	237	1	0.707	0.8284	40	toilvg	truth	s0	3
INS	306	306	0	83	1	0.7866	0.8806	40	toilvg	truth	s0	3
DEL	266	266	0	154	1	0.6333	0.7755	40	toilvg	truth	s0	3
Total	493	493	0	316	1	0.6094	0.7573	62.7926	toilvg	truth	s0	3
INS	270	270	0	119	1	0.6941	0.8194	62.7926	toilvg	truth	s0	3
DEL	223	223	0	197	1	0.531	0.6937	62.7926	toilvg	truth	s0	3
Total	418	418	0	391	1	0.5167	0.6813	71	toilvg	truth	s0	3
INS	237	237	0	152	1	0.6093	0.7572	71	toilvg	truth	s0	3
DEL	181	181	0	239	1	0.431	0.6024	71	toilvg	truth	s0	3
Total	347	347	0	462	1	0.4289	0.6003	87.1638	toilvg	truth	s0	3
INS	201	201	0	188	1	0.5167	0.6813	87.1638	toilvg	truth	s0	3
DEL	146	146	0	274	1	0.3476	0.5159	87.1638	toilvg	truth	s0	3
Total	284	284	0	525	1	0.3511	0.5197	104.986	toilvg	truth	s0	3
INS	175	175	0	214	1	0.4499	0.6206	104.986	toilvg	truth	s0	3
DEL	109	109	0	311	1	0.2595	0.4121	104.986	toilvg	truth	s0	3
Total	217	217	0	592	1	0.2682	0.423	124.2172	toilvg	truth	s0	3
INS	138	138	0	251	1	0.3548	0.5238	124.2172	toilvg	truth	s0	3
DEL	79	79	0	341	1	0.1881	0.3166	124.2172	toilvg	truth	s0	3
Total	147	147	0	662	1	0.1817	0.3075	144.5194	toilvg	truth	s0	3
INS	94	94	0	295	1	0.2416	0.3892	144.5194	toilvg	truth	s0	3
DEL	53	53	0	367	1	0.1262	0.2241	144.5194	toilvg	truth	s0	3
Total	81	81	0	728	1	0.1001	0.182	179.157	toilvg	truth	s0	3
INS	57	57	0	332	1	0.1465	0.2556	179.157	toilvg	truth	s0	3
DEL	24	24	0	396	1	0.0571	0.108	179.157	toilvg	truth	s0	3
Total	1	1	0	808	1	0.0012	0.0024	354.612	toilvg	truth	s0	3
INS	1	1	0	388	1	0.0026	0.0052	354.612	toilvg	truth	s0	3
DEL	0	0	0	420	NA	0	NA	354.612	toilvg	truth	s0	3
Total	202	202	0	607	1	0.2497	0.3996	0	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	0	svtyper	truth	s0	3
DEL	202	202	0	218	1	0.481	0.6496	0	svtyper	truth	s0	3
Total	202	202	0	607	1	0.2497	0.3996	9.47	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	9.47	svtyper	truth	s0	3
DEL	202	202	0	218	1	0.481	0.6496	9.47	svtyper	truth	s0	3
Total	187	187	0	622	1	0.2311	0.3754	25.33	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	25.33	svtyper	truth	s0	3
DEL	187	187	0	233	1	0.4452	0.6161	25.33	svtyper	truth	s0	3
Total	176	176	0	633	1	0.2176	0.3574	31.46	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	31.46	svtyper	truth	s0	3
DEL	176	176	0	244	1	0.419	0.5906	31.46	svtyper	truth	s0	3
Total	106	106	0	703	1	0.131	0.2317	39.5560000000001	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	39.5560000000001	svtyper	truth	s0	3
DEL	106	106	0	314	1	0.2524	0.4031	39.5560000000001	svtyper	truth	s0	3
Total	97	97	0	712	1	0.1199	0.2141	60.25	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	60.25	svtyper	truth	s0	3
DEL	97	97	0	323	1	0.231	0.3753	60.25	svtyper	truth	s0	3
Total	47	47	0	762	1	0.0581	0.1098	89.31	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	89.31	svtyper	truth	s0	3
DEL	47	47	0	373	1	0.1119	0.2013	89.31	svtyper	truth	s0	3
Total	22	22	0	787	1	0.0272	0.053	118.56	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	118.56	svtyper	truth	s0	3
DEL	22	22	0	398	1	0.0524	0.0996	118.56	svtyper	truth	s0	3
Total	5	5	0	804	1	0.0062	0.0123	147.94	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	147.94	svtyper	truth	s0	3
DEL	5	5	0	415	1	0.0119	0.0235	147.94	svtyper	truth	s0	3
Total	0	0	0	809	NA	0	NA	354.51	svtyper	truth	s0	3
INS	0	0	0	389	NA	0	NA	354.51	svtyper	truth	s0	3
DEL	0	0	0	420	NA	0	NA	354.51	svtyper	truth	s0	3
Total	708	708	0	101	1	0.8752	0.9334	0	delly	truth	s0	3
INS	370	370	0	19	1	0.9512	0.975	0	delly	truth	s0	3
DEL	338	338	0	82	1	0.8048	0.8918	0	delly	truth	s0	3
Total	708	708	0	101	1	0.8752	0.9334	5	delly	truth	s0	3
INS	370	370	0	19	1	0.9512	0.975	5	delly	truth	s0	3
DEL	338	338	0	82	1	0.8048	0.8918	5	delly	truth	s0	3
Total	638	638	0	171	1	0.7886	0.8818	5.40000000000001	delly	truth	s0	3
INS	351	351	0	38	1	0.9023	0.9486	5.40000000000001	delly	truth	s0	3
DEL	287	287	0	133	1	0.6833	0.8119	5.40000000000001	delly	truth	s0	3
Total	638	638	0	171	1	0.7886	0.8818	7	delly	truth	s0	3
INS	351	351	0	38	1	0.9023	0.9486	7	delly	truth	s0	3
DEL	287	287	0	133	1	0.6833	0.8119	7	delly	truth	s0	3
Total	551	551	0	258	1	0.6811	0.8103	10	delly	truth	s0	3
INS	316	316	0	73	1	0.8123	0.8964	10	delly	truth	s0	3
DEL	235	235	0	185	1	0.5595	0.7175	10	delly	truth	s0	3
Total	467	467	0	342	1	0.5773	0.732	12	delly	truth	s0	3
INS	283	283	0	106	1	0.7275	0.8423	12	delly	truth	s0	3
DEL	184	184	0	236	1	0.4381	0.6093	12	delly	truth	s0	3
Total	389	389	0	420	1	0.4808	0.6494	15	delly	truth	s0	3
INS	234	234	0	155	1	0.6015	0.7512	15	delly	truth	s0	3
DEL	155	155	0	265	1	0.369	0.5391	15	delly	truth	s0	3
Total	283	283	0	526	1	0.3498	0.5183	18.2	delly	truth	s0	3
INS	159	159	0	230	1	0.4087	0.5803	18.2	delly	truth	s0	3
DEL	124	124	0	296	1	0.2952	0.4558	18.2	delly	truth	s0	3
Total	218	218	0	591	1	0.2695	0.4246	24	delly	truth	s0	3
INS	117	117	0	272	1	0.3008	0.4625	24	delly	truth	s0	3
DEL	101	101	0	319	1	0.2405	0.3877	24	delly	truth	s0	3
Total	154	154	0	655	1	0.1904	0.3199	27	delly	truth	s0	3
INS	83	83	0	306	1	0.2134	0.3517	27	delly	truth	s0	3
DEL	71	71	0	349	1	0.169	0.2891	27	delly	truth	s0	3
Total	74	74	0	735	1	0.0915	0.1677	45.8000000000001	delly	truth	s0	3
INS	44	44	0	345	1	0.1131	0.2032	45.8000000000001	delly	truth	s0	3
DEL	30	30	0	390	1	0.0714	0.1333	45.8000000000001	delly	truth	s0	3
Total	1	1	0	808	1	0.0012	0.0024	107	delly	truth	s0	3
INS	1	1	0	388	1	0.0026	0.0052	107	delly	truth	s0	3
DEL	0	0	0	420	NA	0	NA	107	delly	truth	s0	3
Total	634	634	0	175	1	0.7837	0.8787	0	bayestyper	truth	s0	3
INS	324	324	0	65	1	0.8329	0.9088	0	bayestyper	truth	s0	3
DEL	310	310	0	110	1	0.7381	0.8493	0	bayestyper	truth	s0	3
Total	634	634	0	175	1	0.7837	0.8787	3.02771	bayestyper	truth	s0	3
INS	324	324	0	65	1	0.8329	0.9088	3.02771	bayestyper	truth	s0	3
DEL	310	310	0	110	1	0.7381	0.8493	3.02771	bayestyper	truth	s0	3
Total	561	561	0	248	1	0.6934	0.8189	15.03366	bayestyper	truth	s0	3
INS	287	287	0	102	1	0.7378	0.8491	15.03366	bayestyper	truth	s0	3
DEL	274	274	0	146	1	0.6524	0.7896	15.03366	bayestyper	truth	s0	3
Total	479	479	0	330	1	0.5921	0.7438	99	bayestyper	truth	s0	3
INS	248	248	0	141	1	0.6375	0.7786	99	bayestyper	truth	s0	3
DEL	231	231	0	189	1	0.55	0.7097	99	bayestyper	truth	s0	3
Total	476	476	1	356	0.9979	0.5721	0.7273	0	toilvg	calls	s1	3
INS	296	296	0	80	1	0.7872	0.8809	0	toilvg	calls	s1	3
DEL	180	180	1	276	0.9945	0.3947	0.5651	0	toilvg	calls	s1	3
Total	476	476	1	356	0.9979	0.5721	0.7273	18	toilvg	calls	s1	3
INS	296	296	0	80	1	0.7872	0.8809	18	toilvg	calls	s1	3
DEL	180	180	1	276	0.9945	0.3947	0.5651	18	toilvg	calls	s1	3
Total	436	436	1	396	0.9977	0.524	0.6871	34	toilvg	calls	s1	3
INS	280	280	0	96	1	0.7447	0.8537	34	toilvg	calls	s1	3
DEL	156	156	1	300	0.9936	0.3421	0.509	34	toilvg	calls	s1	3
Total	393	393	0	439	1	0.4724	0.6417	39	toilvg	calls	s1	3
INS	259	259	0	117	1	0.6888	0.8157	39	toilvg	calls	s1	3
DEL	134	134	0	322	1	0.2939	0.4543	39	toilvg	calls	s1	3
Total	339	339	0	493	1	0.4075	0.579	57.3047	toilvg	calls	s1	3
INS	222	222	0	154	1	0.5904	0.7425	57.3047	toilvg	calls	s1	3
DEL	117	117	0	339	1	0.2566	0.4084	57.3047	toilvg	calls	s1	3
Total	295	295	0	537	1	0.3546	0.5235	67.5443	toilvg	calls	s1	3
INS	199	199	0	177	1	0.5293	0.6922	67.5443	toilvg	calls	s1	3
DEL	96	96	0	360	1	0.2105	0.3478	67.5443	toilvg	calls	s1	3
Total	247	247	0	585	1	0.2969	0.4579	75	toilvg	calls	s1	3
INS	174	174	0	202	1	0.4628	0.6328	75	toilvg	calls	s1	3
DEL	73	73	0	383	1	0.1601	0.276	75	toilvg	calls	s1	3
Total	201	201	0	631	1	0.2416	0.3892	99.1269	toilvg	calls	s1	3
INS	143	143	0	233	1	0.3803	0.551	99.1269	toilvg	calls	s1	3
DEL	58	58	0	398	1	0.1272	0.2257	99.1269	toilvg	calls	s1	3
Total	147	147	0	685	1	0.1767	0.3003	119.2175	toilvg	calls	s1	3
INS	106	106	0	270	1	0.2819	0.4398	119.2175	toilvg	calls	s1	3
DEL	41	41	0	415	1	0.0899	0.165	119.2175	toilvg	calls	s1	3
Total	110	110	0	722	1	0.1322	0.2335	141.368	toilvg	calls	s1	3
INS	85	85	0	291	1	0.2261	0.3688	141.368	toilvg	calls	s1	3
DEL	25	25	0	431	1	0.0548	0.1039	141.368	toilvg	calls	s1	3
Total	59	59	0	773	1	0.0709	0.1324	166.901	toilvg	calls	s1	3
INS	46	46	0	330	1	0.1223	0.2179	166.901	toilvg	calls	s1	3
DEL	13	13	0	443	1	0.0285	0.0554	166.901	toilvg	calls	s1	3
Total	1	1	0	831	1	0.0012	0.0024	363.049	toilvg	calls	s1	3
INS	1	1	0	375	1	0.0027	0.0054	363.049	toilvg	calls	s1	3
DEL	0	0	0	456	NA	0	NA	363.049	toilvg	calls	s1	3
Total	93	91	0	741	1	0.1094	0.1972	0	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	0	svtyper	calls	s1	3
DEL	93	91	0	365	1	0.1996	0.3328	0	svtyper	calls	s1	3
Total	93	91	0	741	1	0.1094	0.1972	6.93	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	6.93	svtyper	calls	s1	3
DEL	93	91	0	365	1	0.1996	0.3328	6.93	svtyper	calls	s1	3
Total	84	82	0	750	1	0.0986	0.1795	23.151	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	23.151	svtyper	calls	s1	3
DEL	84	82	0	374	1	0.1798	0.3048	23.151	svtyper	calls	s1	3
Total	77	75	0	757	1	0.0901	0.1653	31.46	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	31.46	svtyper	calls	s1	3
DEL	77	75	0	381	1	0.1645	0.2825	31.46	svtyper	calls	s1	3
Total	31	29	0	803	1	0.0349	0.0674	53.14	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	53.14	svtyper	calls	s1	3
DEL	31	29	0	427	1	0.0636	0.1196	53.14	svtyper	calls	s1	3
Total	28	27	0	805	1	0.0325	0.063	60.25	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	60.25	svtyper	calls	s1	3
DEL	28	27	0	429	1	0.0592	0.1118	60.25	svtyper	calls	s1	3
Total	14	13	0	819	1	0.0156	0.0307	89.31	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	89.31	svtyper	calls	s1	3
DEL	14	13	0	443	1	0.0285	0.0554	89.31	svtyper	calls	s1	3
Total	4	3	0	829	1	0.0036	0.0072	118.56	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	118.56	svtyper	calls	s1	3
DEL	4	3	0	453	1	0.0066	0.0131	118.56	svtyper	calls	s1	3
Total	0	0	0	832	NA	0	NA	295.44	svtyper	calls	s1	3
INS	0	0	0	376	NA	0	NA	295.44	svtyper	calls	s1	3
DEL	0	0	0	456	NA	0	NA	295.44	svtyper	calls	s1	3
Total	125	124	0	708	1	0.149	0.2594	0	delly	calls	s1	3
INS	63	63	0	313	1	0.1676	0.2871	0	delly	calls	s1	3
DEL	62	61	0	395	1	0.1338	0.236	0	delly	calls	s1	3
Total	125	124	0	708	1	0.149	0.2594	5	delly	calls	s1	3
INS	63	63	0	313	1	0.1676	0.2871	5	delly	calls	s1	3
DEL	62	61	0	395	1	0.1338	0.236	5	delly	calls	s1	3
Total	109	108	0	724	1	0.1298	0.2298	7	delly	calls	s1	3
INS	54	54	0	322	1	0.1436	0.2511	7	delly	calls	s1	3
DEL	55	54	0	402	1	0.1184	0.2117	7	delly	calls	s1	3
Total	89	88	0	744	1	0.1058	0.1914	10	delly	calls	s1	3
INS	47	47	0	329	1	0.125	0.2222	10	delly	calls	s1	3
DEL	42	41	0	415	1	0.0899	0.165	10	delly	calls	s1	3
Total	77	76	0	756	1	0.0913	0.1673	12	delly	calls	s1	3
INS	40	40	0	336	1	0.1064	0.1923	12	delly	calls	s1	3
DEL	37	36	0	420	1	0.0789	0.1463	12	delly	calls	s1	3
Total	61	60	0	772	1	0.0721	0.1345	15	delly	calls	s1	3
INS	33	33	0	343	1	0.0878	0.1614	15	delly	calls	s1	3
DEL	28	27	0	429	1	0.0592	0.1118	15	delly	calls	s1	3
Total	49	49	0	783	1	0.0589	0.1112	20	delly	calls	s1	3
INS	25	25	0	351	1	0.0665	0.1247	20	delly	calls	s1	3
DEL	24	24	0	432	1	0.0526	0.0999	20	delly	calls	s1	3
Total	37	37	0	795	1	0.0445	0.0852	25	delly	calls	s1	3
INS	15	15	0	361	1	0.0399	0.0767	25	delly	calls	s1	3
DEL	22	22	0	434	1	0.0482	0.092	25	delly	calls	s1	3
Total	26	26	0	806	1	0.0312	0.0605	28	delly	calls	s1	3
INS	12	12	0	364	1	0.0319	0.0618	28	delly	calls	s1	3
DEL	14	14	0	442	1	0.0307	0.0596	28	delly	calls	s1	3
Total	13	13	0	819	1	0.0156	0.0307	52	delly	calls	s1	3
INS	5	5	0	371	1	0.0133	0.0263	52	delly	calls	s1	3
DEL	8	8	0	448	1	0.0175	0.0344	52	delly	calls	s1	3
Total	1	1	0	831	1	0.0012	0.0024	115	delly	calls	s1	3
INS	1	1	0	375	1	0.0027	0.0054	115	delly	calls	s1	3
DEL	0	0	0	456	NA	0	NA	115	delly	calls	s1	3
Total	77	77	0	755	1	0.0925	0.1693	0	bayestyper	calls	s1	3
INS	73	73	0	303	1	0.1941	0.3251	0	bayestyper	calls	s1	3
DEL	4	4	0	452	1	0.0088	0.0174	0	bayestyper	calls	s1	3
Total	77	77	0	755	1	0.0925	0.1693	3.05044	bayestyper	calls	s1	3
INS	73	73	0	303	1	0.1941	0.3251	3.05044	bayestyper	calls	s1	3
DEL	4	4	0	452	1	0.0088	0.0174	3.05044	bayestyper	calls	s1	3
Total	64	64	0	768	1	0.0769	0.1428	10.192464	bayestyper	calls	s1	3
INS	60	60	0	316	1	0.1596	0.2753	10.192464	bayestyper	calls	s1	3
DEL	4	4	0	452	1	0.0088	0.0174	10.192464	bayestyper	calls	s1	3
Total	52	52	0	780	1	0.0625	0.1176	22.13046	bayestyper	calls	s1	3
INS	49	49	0	327	1	0.1303	0.2306	22.13046	bayestyper	calls	s1	3
DEL	3	3	0	453	1	0.0066	0.0131	22.13046	bayestyper	calls	s1	3
Total	48	48	0	784	1	0.0577	0.1091	99	bayestyper	calls	s1	3
INS	45	45	0	331	1	0.1197	0.2138	99	bayestyper	calls	s1	3
DEL	3	3	0	453	1	0.0066	0.0131	99	bayestyper	calls	s1	3
Total	706	706	0	126	1	0.8486	0.9181	0	toilvg	truth	s1	3
INS	312	312	0	64	1	0.8298	0.907	0	toilvg	truth	s1	3
DEL	394	394	0	62	1	0.864	0.927	0	toilvg	truth	s1	3
Total	706	706	0	126	1	0.8486	0.9181	23	toilvg	truth	s1	3
INS	312	312	0	64	1	0.8298	0.907	23	toilvg	truth	s1	3
DEL	394	394	0	62	1	0.864	0.927	23	toilvg	truth	s1	3
