type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INV	15	15	44	673	0.2542	0.0218	0.0402	56.6323	toilvg-symb	truth	s2	1
Total	165	165	63	1830	0.7237	0.0827	0.1484	66	toilvg-symb	truth	s2	1
INS	81	81	16	562	0.8351	0.126	0.219	66	toilvg-symb	truth	s2	1
DEL	74	74	18	590	0.8043	0.1114	0.1957	66	toilvg-symb	truth	s2	1
INV	10	10	29	678	0.2564	0.0145	0.0274	66	toilvg-symb	truth	s2	1
Total	112	112	39	1883	0.7417	0.0561	0.1043	72.83122	toilvg-symb	truth	s2	1
INS	59	59	13	584	0.8194	0.0918	0.1651	72.83122	toilvg-symb	truth	s2	1
DEL	47	47	7	617	0.8704	0.0708	0.1309	72.83122	toilvg-symb	truth	s2	1
INV	6	6	19	682	0.24	0.0087	0.0168	72.83122	toilvg-symb	truth	s2	1
Total	58	58	18	1937	0.7632	0.0291	0.0561	93.01634	toilvg-symb	truth	s2	1
INS	29	29	3	614	0.9062	0.0451	0.0859	93.01634	toilvg-symb	truth	s2	1
DEL	27	27	4	637	0.871	0.0407	0.0778	93.01634	toilvg-symb	truth	s2	1
INV	2	2	11	686	0.1538	0.0029	0.0057	93.01634	toilvg-symb	truth	s2	1
Total	0	0	1	1995	0	0	NA	180	toilvg-symb	truth	s2	1
INS	0	0	0	643	NA	0	NA	180	toilvg-symb	truth	s2	1
DEL	0	0	1	664	0	0	NA	180	toilvg-symb	truth	s2	1
INV	0	0	0	688	NA	0	NA	180	toilvg-symb	truth	s2	1
Total	1557	1590	350	399	0.8165	0.7994	0.8079	0	toilvg-symb	calls	s0	13
INS	635	637	37	40	0.9449	0.9409	0.9429	0	toilvg-symb	calls	s0	13
DEL	632	651	2	18	0.9968	0.9731	0.9848	0	toilvg-symb	calls	s0	13
INV	290	302	311	341	0.4825	0.4697	0.476	0	toilvg-symb	calls	s0	13
Total	1557	1590	350	399	0.8165	0.7994	0.8079	23	toilvg-symb	calls	s0	13
INS	635	637	37	40	0.9449	0.9409	0.9429	23	toilvg-symb	calls	s0	13
DEL	632	651	2	18	0.9968	0.9731	0.9848	23	toilvg-symb	calls	s0	13
INV	290	302	311	341	0.4825	0.4697	0.476	23	toilvg-symb	calls	s0	13
Total	1376	1405	339	584	0.8023	0.7064	0.7513	155.2	toilvg-symb	calls	s0	13
INS	575	577	29	100	0.952	0.8523	0.8994	155.2	toilvg-symb	calls	s0	13
DEL	516	532	2	137	0.9961	0.7952	0.8844	155.2	toilvg-symb	calls	s0	13
INV	285	296	308	347	0.4806	0.4603	0.4702	155.2	toilvg-symb	calls	s0	13
Total	1197	1224	324	765	0.787	0.6154	0.6907	197.4868	toilvg-symb	calls	s0	13
INS	500	502	25	175	0.9524	0.7415	0.8338	197.4868	toilvg-symb	calls	s0	13
DEL	436	451	2	218	0.9954	0.6741	0.8038	197.4868	toilvg-symb	calls	s0	13
INV	261	271	297	372	0.4677	0.4215	0.4434	197.4868	toilvg-symb	calls	s0	13
Total	1023	1049	303	940	0.7715	0.5274	0.6265	228.1644	toilvg-symb	calls	s0	13
INS	440	442	19	235	0.9586	0.6529	0.7768	228.1644	toilvg-symb	calls	s0	13
DEL	367	382	1	287	0.9973	0.571	0.7262	228.1644	toilvg-symb	calls	s0	13
INV	216	225	283	418	0.4329	0.3499	0.387	228.1644	toilvg-symb	calls	s0	13
Total	851	876	280	1113	0.7524	0.4404	0.5556	262.642	toilvg-symb	calls	s0	13
INS	376	378	13	299	0.9666	0.5583	0.7078	262.642	toilvg-symb	calls	s0	13
DEL	309	324	1	345	0.9968	0.4843	0.6519	262.642	toilvg-symb	calls	s0	13
INV	166	174	266	469	0.3843	0.2706	0.3176	262.642	toilvg-symb	calls	s0	13
Total	703	723	238	1266	0.7471	0.3635	0.4891	297.29	toilvg-symb	calls	s0	13
INS	329	331	7	346	0.9792	0.4889	0.6522	297.29	toilvg-symb	calls	s0	13
DEL	262	275	1	394	0.9962	0.4111	0.582	297.29	toilvg-symb	calls	s0	13
INV	112	117	230	526	0.3275	0.182	0.234	297.29	toilvg-symb	calls	s0	13
Total	563	579	188	1410	0.7497	0.2911	0.4194	344.0562	toilvg-symb	calls	s0	13
INS	300	302	7	375	0.9772	0.4461	0.6126	344.0562	toilvg-symb	calls	s0	13
DEL	208	218	0	451	1	0.3259	0.4916	344.0562	toilvg-symb	calls	s0	13
INV	55	59	181	584	0.2331	0.0918	0.1317	344.0562	toilvg-symb	calls	s0	13
Total	438	447	130	1542	0.7711	0.2247	0.348	396.1088	toilvg-symb	calls	s0	13
INS	267	268	2	409	0.9926	0.3959	0.566	396.1088	toilvg-symb	calls	s0	13
DEL	152	159	0	510	1	0.2377	0.3841	396.1088	toilvg-symb	calls	s0	13
INV	19	20	128	623	0.1293	0.0311	0.0501	396.1088	toilvg-symb	calls	s0	13
Total	316	320	65	1669	0.8294	0.1609	0.2695	461.1686	toilvg-symb	calls	s0	13
INS	226	227	0	450	1	0.3353	0.5022	461.1686	toilvg-symb	calls	s0	13
DEL	84	87	0	582	1	0.13	0.2301	461.1686	toilvg-symb	calls	s0	13
INV	6	6	65	637	0.0845	0.0093	0.0168	461.1686	toilvg-symb	calls	s0	13
Total	173	175	18	1814	0.9058	0.088	0.1604	546.848	toilvg-symb	calls	s0	13
INS	136	137	0	540	1	0.2024	0.3367	546.848	toilvg-symb	calls	s0	13
DEL	37	38	0	631	1	0.0568	0.1075	546.848	toilvg-symb	calls	s0	13
INV	0	0	18	643	0	0	NA	546.848	toilvg-symb	calls	s0	13
Total	1	1	0	1988	1	5e-04	0.001	952.091	toilvg-symb	calls	s0	13
INS	1	1	0	676	1	0.0015	0.003	952.091	toilvg-symb	calls	s0	13
DEL	0	0	0	669	NA	0	NA	952.091	toilvg-symb	calls	s0	13
INV	0	0	0	643	NA	0	NA	952.091	toilvg-symb	calls	s0	13
Total	1617	1619	356	370	0.8196	0.814	0.8168	0	toilvg-symb	truth	s0	13
INS	656	656	20	21	0.9704	0.969	0.9697	0	toilvg-symb	truth	s0	13
DEL	662	662	3	7	0.9955	0.9895	0.9925	0	toilvg-symb	truth	s0	13
INV	299	301	333	342	0.4731	0.4681	0.4706	0	toilvg-symb	truth	s0	13
Total	1617	1619	356	370	0.8196	0.814	0.8168	34	toilvg-symb	truth	s0	13
INS	656	656	20	21	0.9704	0.969	0.9697	34	toilvg-symb	truth	s0	13
DEL	662	662	3	7	0.9955	0.9895	0.9925	34	toilvg-symb	truth	s0	13
INV	299	301	333	342	0.4731	0.4681	0.4706	34	toilvg-symb	truth	s0	13
Total	1429	1430	348	559	0.8042	0.719	0.7592	163.8119	toilvg-symb	truth	s0	13
INS	569	569	20	108	0.966	0.8405	0.8989	163.8119	toilvg-symb	truth	s0	13
DEL	573	573	3	96	0.9948	0.8565	0.9205	163.8119	toilvg-symb	truth	s0	13
INV	287	288	325	355	0.469	0.4479	0.4582	163.8119	toilvg-symb	truth	s0	13
Total	1251	1252	329	737	0.7918	0.6295	0.7014	200	toilvg-symb	truth	s0	13
INS	503	503	19	174	0.9636	0.743	0.839	200	toilvg-symb	truth	s0	13
DEL	501	501	3	168	0.994	0.7489	0.8542	200	toilvg-symb	truth	s0	13
INV	247	248	307	395	0.4458	0.3857	0.4136	200	toilvg-symb	truth	s0	13
Total	1076	1077	305	912	0.7791	0.5415	0.6389	231.5832	toilvg-symb	truth	s0	13
INS	437	437	18	240	0.9604	0.6455	0.7721	231.5832	toilvg-symb	truth	s0	13
DEL	445	445	3	224	0.9933	0.6652	0.7968	231.5832	toilvg-symb	truth	s0	13
INV	194	195	284	448	0.4059	0.3033	0.3472	231.5832	toilvg-symb	truth	s0	13
Total	910	910	275	1079	0.7679	0.4575	0.5734	266.2056	toilvg-symb	truth	s0	13
INS	375	375	14	302	0.964	0.5539	0.7036	266.2056	toilvg-symb	truth	s0	13
DEL	382	382	1	287	0.9974	0.571	0.7262	266.2056	toilvg-symb	truth	s0	13
INV	153	153	260	490	0.3705	0.2379	0.2897	266.2056	toilvg-symb	truth	s0	13
Total	759	759	228	1230	0.769	0.3816	0.5101	307.45	toilvg-symb	truth	s0	13
INS	338	338	8	339	0.9769	0.4993	0.6608	307.45	toilvg-symb	truth	s0	13
DEL	328	328	1	341	0.997	0.4903	0.6573	307.45	toilvg-symb	truth	s0	13
INV	93	93	219	550	0.2981	0.1446	0.1947	307.45	toilvg-symb	truth	s0	13
Total	629	629	161	1360	0.7962	0.3162	0.4526	357	toilvg-symb	truth	s0	13
INS	311	311	6	366	0.9811	0.4594	0.6258	357	toilvg-symb	truth	s0	13
DEL	277	277	1	392	0.9964	0.4141	0.5851	357	toilvg-symb	truth	s0	13
INV	41	41	154	602	0.2103	0.0638	0.0979	357	toilvg-symb	truth	s0	13
Total	504	504	89	1485	0.8499	0.2534	0.3904	422.0288	toilvg-symb	truth	s0	13
INS	275	275	1	402	0.9964	0.4062	0.5771	422.0288	toilvg-symb	truth	s0	13
DEL	213	213	0	456	1	0.3184	0.483	422.0288	toilvg-symb	truth	s0	13
INV	16	16	88	627	0.1538	0.0249	0.0429	422.0288	toilvg-symb	truth	s0	13
Total	347	347	48	1642	0.8785	0.1745	0.2912	486.9444	toilvg-symb	truth	s0	13
INS	212	212	0	465	1	0.3131	0.4769	486.9444	toilvg-symb	truth	s0	13
DEL	132	132	0	537	1	0.1973	0.3296	486.9444	toilvg-symb	truth	s0	13
INV	3	3	48	640	0.0588	0.0047	0.0087	486.9444	toilvg-symb	truth	s0	13
Total	180	180	18	1809	0.9091	0.0905	0.1646	568.5219	toilvg-symb	truth	s0	13
INS	121	121	0	556	1	0.1787	0.3032	568.5219	toilvg-symb	truth	s0	13
DEL	59	59	0	610	1	0.0882	0.1621	568.5219	toilvg-symb	truth	s0	13
INV	0	0	18	643	0	0	NA	568.5219	toilvg-symb	truth	s0	13
Total	1	1	0	1988	1	5e-04	0.001	953.607	toilvg-symb	truth	s0	13
INS	1	1	0	676	1	0.0015	0.003	953.607	toilvg-symb	truth	s0	13
DEL	0	0	0	669	NA	0	NA	953.607	toilvg-symb	truth	s0	13
INV	0	0	0	643	NA	0	NA	953.607	toilvg-symb	truth	s0	13
Total	1593	1630	342	386	0.8233	0.8085	0.8158	0	toilvg-symb	calls	s1	13
INS	647	648	30	32	0.9557	0.9529	0.9543	0	toilvg-symb	calls	s1	13
DEL	631	648	1	19	0.9984	0.9715	0.9848	0	toilvg-symb	calls	s1	13
INV	315	334	311	335	0.5032	0.4993	0.5012	0	toilvg-symb	calls	s1	13
Total	1593	1630	342	386	0.8233	0.8085	0.8158	39	toilvg-symb	calls	s1	13
INS	647	648	30	32	0.9557	0.9529	0.9543	39	toilvg-symb	calls	s1	13
DEL	631	648	1	19	0.9984	0.9715	0.9848	39	toilvg-symb	calls	s1	13
INV	315	334	311	335	0.5032	0.4993	0.5012	39	toilvg-symb	calls	s1	13
Total	1410	1443	331	573	0.8099	0.7158	0.7599	157.0182	toilvg-symb	calls	s1	13
INS	595	596	23	84	0.9628	0.8765	0.9176	157.0182	toilvg-symb	calls	s1	13
DEL	508	522	1	145	0.998	0.7826	0.8773	157.0182	toilvg-symb	calls	s1	13
INV	307	325	307	344	0.5	0.4858	0.4928	157.0182	toilvg-symb	calls	s1	13
Total	1232	1260	317	756	0.7954	0.625	0.7	195.3192	toilvg-symb	calls	s1	13
INS	540	541	15	139	0.973	0.7956	0.8754	195.3192	toilvg-symb	calls	s1	13
DEL	413	423	1	244	0.9976	0.6342	0.7754	195.3192	toilvg-symb	calls	s1	13
INV	279	296	301	373	0.481	0.4425	0.4609	195.3192	toilvg-symb	calls	s1	13
Total	1050	1072	306	944	0.7743	0.5317	0.6305	229.0559	toilvg-symb	calls	s1	13
INS	471	472	11	208	0.9772	0.6941	0.8117	229.0559	toilvg-symb	calls	s1	13
DEL	341	348	1	319	0.9971	0.5217	0.685	229.0559	toilvg-symb	calls	s1	13
INV	238	252	294	417	0.4474	0.3767	0.409	229.0559	toilvg-symb	calls	s1	13
Total	882	903	277	1113	0.761	0.4479	0.5639	262.056	toilvg-symb	calls	s1	13
INS	406	407	8	273	0.9807	0.5985	0.7433	262.056	toilvg-symb	calls	s1	13
DEL	290	297	1	370	0.9966	0.4453	0.6156	262.056	toilvg-symb	calls	s1	13
INV	186	199	268	470	0.4097	0.2975	0.3447	262.056	toilvg-symb	calls	s1	13
Total	716	733	248	1283	0.7427	0.3636	0.4882	300.7105	toilvg-symb	calls	s1	13
INS	356	357	6	323	0.9834	0.525	0.6845	300.7105	toilvg-symb	calls	s1	13
DEL	247	253	1	414	0.996	0.3793	0.5494	300.7105	toilvg-symb	calls	s1	13
INV	113	123	241	546	0.3192	0.1839	0.2334	300.7105	toilvg-symb	calls	s1	13
Total	586	597	187	1419	0.7581	0.2961	0.4259	345.2662	toilvg-symb	calls	s1	13
INS	323	324	3	356	0.9908	0.4765	0.6435	345.2662	toilvg-symb	calls	s1	13
DEL	200	204	0	463	1	0.3058	0.4684	345.2662	toilvg-symb	calls	s1	13
INV	63	69	184	600	0.2551	0.1031	0.1468	345.2662	toilvg-symb	calls	s1	13
Total	459	465	122	1551	0.79	0.2307	0.3571	397.3605	toilvg-symb	calls	s1	13
INS	291	292	1	388	0.9966	0.4294	0.6002	397.3605	toilvg-symb	calls	s1	13
DEL	139	142	0	525	1	0.2129	0.3511	397.3605	toilvg-symb	calls	s1	13
INV	29	31	121	638	0.1933	0.0463	0.0747	397.3605	toilvg-symb	calls	s1	13
Total	323	326	67	1690	0.8282	0.1617	0.2706	465.413	toilvg-symb	calls	s1	13
INS	235	236	0	444	1	0.3471	0.5153	465.413	toilvg-symb	calls	s1	13
DEL	79	81	0	586	1	0.1214	0.2165	465.413	toilvg-symb	calls	s1	13
INV	9	9	67	660	0.1184	0.0135	0.0242	465.413	toilvg-symb	calls	s1	13
Total	174	175	22	1841	0.8878	0.0868	0.1581	543.928	toilvg-symb	calls	s1	13
INS	134	134	0	546	1	0.1971	0.3293	543.928	toilvg-symb	calls	s1	13
DEL	38	39	0	628	1	0.0585	0.1105	543.928	toilvg-symb	calls	s1	13
INV	2	2	22	667	0.0833	0.003	0.0058	543.928	toilvg-symb	calls	s1	13
Total	1	1	0	2015	1	5e-04	0.001	952.377	toilvg-symb	calls	s1	13
INS	1	1	0	679	1	0.0015	0.003	952.377	toilvg-symb	calls	s1	13
DEL	0	0	0	667	NA	0	NA	952.377	toilvg-symb	calls	s1	13
INV	0	0	0	669	NA	0	NA	952.377	toilvg-symb	calls	s1	13
Total	1653	1655	348	361	0.8261	0.8209	0.8235	0	toilvg-symb	truth	s1	13
INS	661	661	19	19	0.9721	0.9721	0.9721	0	toilvg-symb	truth	s1	13
DEL	659	659	2	8	0.997	0.988	0.9925	0	toilvg-symb	truth	s1	13
INV	333	335	327	334	0.5045	0.5007	0.5026	0	toilvg-symb	truth	s1	13
Total	1653	1655	348	361	0.8261	0.8209	0.8235	40	toilvg-symb	truth	s1	13
INS	661	661	19	19	0.9721	0.9721	0.9721	40	toilvg-symb	truth	s1	13
DEL	659	659	2	8	0.997	0.988	0.9925	40	toilvg-symb	truth	s1	13
INV	333	335	327	334	0.5045	0.5007	0.5026	40	toilvg-symb	truth	s1	13
Total	1466	1468	338	548	0.8126	0.7282	0.7681	168	toilvg-symb	truth	s1	13
INS	585	585	19	95	0.9685	0.8603	0.9112	168	toilvg-symb	truth	s1	13
DEL	564	564	2	103	0.9965	0.8456	0.9149	168	toilvg-symb	truth	s1	13
INV	317	319	317	350	0.5	0.4768	0.4881	168	toilvg-symb	truth	s1	13
Total	1282	1284	321	732	0.7998	0.6369	0.7091	203	toilvg-symb	truth	s1	13
INS	521	521	18	159	0.9666	0.7662	0.8548	203	toilvg-symb	truth	s1	13
DEL	484	484	2	183	0.9959	0.7256	0.8395	203	toilvg-symb	truth	s1	13
INV	277	279	301	390	0.4792	0.417	0.4459	203	toilvg-symb	truth	s1	13
Total	1105	1107	295	909	0.7893	0.5491	0.6476	233.5914	toilvg-symb	truth	s1	13
INS	463	463	15	217	0.9686	0.6809	0.7997	233.5914	toilvg-symb	truth	s1	13
DEL	420	420	2	247	0.9953	0.6297	0.7714	233.5914	toilvg-symb	truth	s1	13
INV	222	224	278	445	0.444	0.3348	0.3817	233.5914	toilvg-symb	truth	s1	13
Total	933	935	266	1081	0.7781	0.4638	0.5812	263.88	toilvg-symb	truth	s1	13
INS	403	403	14	277	0.9664	0.5926	0.7347	263.88	toilvg-symb	truth	s1	13
DEL	362	362	2	305	0.9945	0.5427	0.7022	263.88	toilvg-symb	truth	s1	13
INV	168	170	250	499	0.4019	0.2541	0.3113	263.88	toilvg-symb	truth	s1	13
Total	774	776	225	1240	0.7748	0.3849	0.5143	303	toilvg-symb	truth	s1	13
INS	362	362	10	318	0.9731	0.5324	0.6882	303	toilvg-symb	truth	s1	13
DEL	308	308	2	359	0.9935	0.4618	0.6305	303	toilvg-symb	truth	s1	13
INV	104	106	213	563	0.3281	0.1584	0.2137	303	toilvg-symb	truth	s1	13
Total	640	640	160	1376	0.8	0.3175	0.4546	357.1992	toilvg-symb	truth	s1	13
INS	336	336	5	344	0.9853	0.4941	0.6582	357.1992	toilvg-symb	truth	s1	13
DEL	247	247	1	420	0.996	0.3703	0.5399	357.1992	toilvg-symb	truth	s1	13
INV	57	57	154	612	0.2701	0.0852	0.1295	357.1992	toilvg-symb	truth	s1	13
Total	501	501	99	1515	0.835	0.2485	0.383	416.6758	toilvg-symb	truth	s1	13
INS	296	296	2	384	0.9933	0.4353	0.6053	416.6758	toilvg-symb	truth	s1	13
DEL	183	183	0	484	1	0.2744	0.4306	416.6758	toilvg-symb	truth	s1	13
INV	22	22	97	647	0.1849	0.0329	0.0559	416.6758	toilvg-symb	truth	s1	13
Total	359	359	41	1657	0.8975	0.1781	0.2972	485.1248	toilvg-symb	truth	s1	13
INS	225	225	1	455	0.9956	0.3309	0.4967	485.1248	toilvg-symb	truth	s1	13
DEL	126	126	0	541	1	0.1889	0.3178	485.1248	toilvg-symb	truth	s1	13
INV	8	8	40	661	0.1667	0.012	0.0224	485.1248	toilvg-symb	truth	s1	13
Total	179	179	20	1837	0.8995	0.0888	0.1616	558.7918	toilvg-symb	truth	s1	13
INS	114	114	1	566	0.9913	0.1676	0.2867	558.7918	toilvg-symb	truth	s1	13
DEL	64	64	0	603	1	0.096	0.1752	558.7918	toilvg-symb	truth	s1	13
INV	1	1	19	668	0.05	0.0015	0.0029	558.7918	toilvg-symb	truth	s1	13
Total	1	1	0	2015	1	5e-04	0.001	982.27	toilvg-symb	truth	s1	13
INS	1	1	0	679	1	0.0015	0.003	982.27	toilvg-symb	truth	s1	13
DEL	0	0	0	667	NA	0	NA	982.27	toilvg-symb	truth	s1	13
INV	0	0	0	669	NA	0	NA	982.27	toilvg-symb	truth	s1	13
Total	1550	1601	349	394	0.8162	0.8025	0.8093	0	toilvg-symb	calls	s2	13
INS	610	615	28	28	0.9561	0.9565	0.9563	0	toilvg-symb	calls	s2	13
DEL	621	642	3	22	0.9952	0.9669	0.9808	0	toilvg-symb	calls	s2	13
INV	319	344	318	344	0.5008	0.5	0.5004	0	toilvg-symb	calls	s2	13
Total	1550	1601	349	394	0.8162	0.8025	0.8093	55	toilvg-symb	calls	s2	13
INS	610	615	28	28	0.9561	0.9565	0.9563	55	toilvg-symb	calls	s2	13
DEL	621	642	3	22	0.9952	0.9669	0.9808	55	toilvg-symb	calls	s2	13
INV	319	344	318	344	0.5008	0.5	0.5004	55	toilvg-symb	calls	s2	13
Total	1370	1418	336	577	0.803	0.7108	0.7541	160	toilvg-symb	calls	s2	13
INS	567	572	19	71	0.9676	0.8896	0.927	160	toilvg-symb	calls	s2	13
DEL	494	513	3	151	0.994	0.7726	0.8694	160	toilvg-symb	calls	s2	13
INV	309	333	314	355	0.496	0.484	0.4899	160	toilvg-symb	calls	s2	13
Total	1196	1239	319	756	0.7894	0.6211	0.6952	203	toilvg-symb	calls	s2	13
INS	501	506	12	137	0.9766	0.7869	0.8715	203	toilvg-symb	calls	s2	13
DEL	413	429	2	235	0.9952	0.6461	0.7835	203	toilvg-symb	calls	s2	13
INV	282	304	305	384	0.4804	0.4419	0.4603	203	toilvg-symb	calls	s2	13
Total	1024	1063	299	932	0.774	0.5328	0.6311	235.9876	toilvg-symb	calls	s2	13
INS	440	444	9	199	0.98	0.6905	0.8102	235.9876	toilvg-symb	calls	s2	13
DEL	334	348	1	316	0.997	0.5241	0.687	235.9876	toilvg-symb	calls	s2	13
INV	250	271	289	417	0.4638	0.3939	0.426	235.9876	toilvg-symb	calls	s2	13
Total	859	892	274	1103	0.7582	0.4471	0.5625	267.1626	toilvg-symb	calls	s2	13
INS	387	391	7	252	0.9822	0.6081	0.7511	267.1626	toilvg-symb	calls	s2	13
DEL	279	290	1	374	0.9964	0.4367	0.6073	267.1626	toilvg-symb	calls	s2	13
INV	193	211	266	477	0.4205	0.3067	0.3547	267.1626	toilvg-symb	calls	s2	13
Total	709	732	239	1263	0.7479	0.3669	0.4923	299	toilvg-symb	calls	s2	13
INS	337	339	6	304	0.9825	0.5272	0.6862	299	toilvg-symb	calls	s2	13
DEL	238	246	1	418	0.9958	0.3705	0.5401	299	toilvg-symb	calls	s2	13
INV	134	147	232	541	0.3661	0.2137	0.2699	299	toilvg-symb	calls	s2	13
Total	559	576	199	1419	0.7375	0.2887	0.415	341.2928	toilvg-symb	calls	s2	13
INS	305	306	5	337	0.9839	0.4759	0.6415	341.2928	toilvg-symb	calls	s2	13
DEL	191	199	0	465	1	0.2997	0.4612	341.2928	toilvg-symb	calls	s2	13
INV	63	71	194	617	0.2451	0.1032	0.1452	341.2928	toilvg-symb	calls	s2	13
Total	431	438	141	1557	0.7535	0.2195	0.34	395.3555	toilvg-symb	calls	s2	13
INS	278	279	3	364	0.9893	0.4339	0.6032	395.3555	toilvg-symb	calls	s2	13
DEL	136	140	0	524	1	0.2108	0.3482	395.3555	toilvg-symb	calls	s2	13
INV	17	19	138	669	0.1097	0.0276	0.0441	395.3555	toilvg-symb	calls	s2	13
Total	313	316	72	1679	0.813	0.1584	0.2651	466.6358	toilvg-symb	calls	s2	13
INS	225	226	0	417	1	0.3515	0.5202	466.6358	toilvg-symb	calls	s2	13
DEL	85	86	0	578	1	0.1295	0.2293	466.6358	toilvg-symb	calls	s2	13
INV	3	4	72	684	0.04	0.0058	0.0101	466.6358	toilvg-symb	calls	s2	13
Total	172	172	23	1823	0.8821	0.0862	0.1571	547.0132	toilvg-symb	calls	s2	13
INS	138	138	0	505	1	0.2146	0.3534	547.0132	toilvg-symb	calls	s2	13
DEL	34	34	0	630	1	0.0512	0.0974	547.0132	toilvg-symb	calls	s2	13
INV	0	0	23	688	0	0	NA	547.0132	toilvg-symb	calls	s2	13
Total	1	1	0	1994	1	5e-04	0.001	845.767	toilvg-symb	calls	s2	13
INS	1	1	0	642	1	0.0016	0.0032	845.767	toilvg-symb	calls	s2	13
DEL	0	0	0	664	NA	0	NA	845.767	toilvg-symb	calls	s2	13
INV	0	0	0	688	NA	0	NA	845.767	toilvg-symb	calls	s2	13
Total	1624	1629	344	366	0.8252	0.8165	0.8208	0	toilvg-symb	truth	s2	13
INS	631	631	12	12	0.9813	0.9813	0.9813	0	toilvg-symb	truth	s2	13
DEL	657	657	2	7	0.997	0.9895	0.9932	0	toilvg-symb	truth	s2	13
INV	336	341	330	347	0.5045	0.4956	0.5	0	toilvg-symb	truth	s2	13
Total	1624	1629	344	366	0.8252	0.8165	0.8208	69	toilvg-symb	truth	s2	13
INS	631	631	12	12	0.9813	0.9813	0.9813	69	toilvg-symb	truth	s2	13
DEL	657	657	2	7	0.997	0.9895	0.9932	69	toilvg-symb	truth	s2	13
INV	336	341	330	347	0.5045	0.4956	0.5	69	toilvg-symb	truth	s2	13
Total	1432	1437	338	558	0.809	0.7203	0.7621	163.8002	toilvg-symb	truth	s2	13
INS	558	558	12	85	0.9789	0.8678	0.92	163.8002	toilvg-symb	truth	s2	13
DEL	555	555	2	109	0.9964	0.8358	0.9091	163.8002	toilvg-symb	truth	s2	13
INV	319	324	324	364	0.4961	0.4709	0.4832	163.8002	toilvg-symb	truth	s2	13
Total	1257	1262	317	733	0.7986	0.6326	0.706	208	toilvg-symb	truth	s2	13
INS	499	499	12	144	0.9765	0.776	0.8648	208	toilvg-symb	truth	s2	13
DEL	473	473	1	191	0.9979	0.7123	0.8313	208	toilvg-symb	truth	s2	13
INV	285	290	304	398	0.4839	0.4215	0.4505	208	toilvg-symb	truth	s2	13
Total	1077	1081	299	914	0.7827	0.5419	0.6404	238.0692	toilvg-symb	truth	s2	13
INS	439	439	12	204	0.9734	0.6827	0.8025	238.0692	toilvg-symb	truth	s2	13
DEL	402	402	1	262	0.9975	0.6054	0.7535	238.0692	toilvg-symb	truth	s2	13
INV	236	240	286	448	0.4521	0.3488	0.3938	238.0692	toilvg-symb	truth	s2	13
Total	908	911	272	1084	0.7695	0.4566	0.5731	269.7404	toilvg-symb	truth	s2	13
INS	391	391	10	252	0.9751	0.6081	0.7491	269.7404	toilvg-symb	truth	s2	13
DEL	342	342	1	322	0.9971	0.5151	0.6793	269.7404	toilvg-symb	truth	s2	13
INV	175	178	261	510	0.4014	0.2587	0.3146	269.7404	toilvg-symb	truth	s2	13
Total	756	758	228	1237	0.7683	0.3799	0.5084	305.113	toilvg-symb	truth	s2	13
INS	350	350	9	293	0.9749	0.5443	0.6986	305.113	toilvg-symb	truth	s2	13
DEL	299	299	0	365	1	0.4503	0.621	305.113	toilvg-symb	truth	s2	13
INV	107	109	219	579	0.3282	0.1584	0.2137	305.113	toilvg-symb	truth	s2	13
Total	614	615	173	1380	0.7802	0.3083	0.442	349.7522	toilvg-symb	truth	s2	13
INS	317	317	6	326	0.9814	0.493	0.6563	349.7522	toilvg-symb	truth	s2	13
DEL	242	242	0	422	1	0.3645	0.5343	349.7522	toilvg-symb	truth	s2	13
INV	55	56	167	632	0.2477	0.0814	0.1225	349.7522	toilvg-symb	truth	s2	13
Total	479	479	112	1516	0.8105	0.2401	0.3705	412.0392	toilvg-symb	truth	s2	13
INS	281	281	3	362	0.9894	0.437	0.6062	412.0392	toilvg-symb	truth	s2	13
DEL	184	184	0	480	1	0.2771	0.434	412.0392	toilvg-symb	truth	s2	13
INV	14	14	109	674	0.1138	0.0203	0.0345	412.0392	toilvg-symb	truth	s2	13
Total	345	345	49	1650	0.8756	0.1729	0.2888	484.9144	toilvg-symb	truth	s2	13
INS	222	222	0	421	1	0.3453	0.5133	484.9144	toilvg-symb	truth	s2	13
DEL	120	120	0	544	1	0.1807	0.3061	484.9144	toilvg-symb	truth	s2	13
INV	3	3	49	685	0.0577	0.0044	0.0082	484.9144	toilvg-symb	truth	s2	13
Total	174	174	23	1821	0.8832	0.0872	0.1587	569.4042	toilvg-symb	truth	s2	13
INS	114	114	0	529	1	0.1773	0.3012	569.4042	toilvg-symb	truth	s2	13
DEL	59	59	0	605	1	0.0889	0.1633	569.4042	toilvg-symb	truth	s2	13
INV	1	1	23	687	0.0417	0.0015	0.0029	569.4042	toilvg-symb	truth	s2	13
Total	1	1	0	1994	1	5e-04	0.001	889	toilvg-symb	truth	s2	13
INS	0	0	0	643	NA	0	NA	889	toilvg-symb	truth	s2	13
DEL	1	1	0	663	1	0.0015	0.003	889	toilvg-symb	truth	s2	13
INV	0	0	0	688	NA	0	NA	889	toilvg-symb	truth	s2	13
Total	1596	1630	324	359	0.8312	0.8195	0.8253	0	toilvg-symb	calls	s0	20
INS	660	663	14	14	0.9792	0.9793	0.9792	0	toilvg-symb	calls	s0	20
DEL	643	662	0	7	1	0.9895	0.9947	0	toilvg-symb	calls	s0	20
