type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	246	242	4	982	0.984	0.1977	0.3292	11	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	11	svtyper	calls	s0	7
DEL	84	81	2	334	0.9767	0.1952	0.3254	11	svtyper	calls	s0	7
INV	162	161	2	250	0.9878	0.3917	0.561	11	svtyper	calls	s0	7
Total	178	176	2	1048	0.9889	0.1438	0.2511	15	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	15	svtyper	calls	s0	7
DEL	51	50	1	365	0.9808	0.1205	0.2146	15	svtyper	calls	s0	7
INV	127	126	1	285	0.9922	0.3066	0.4684	15	svtyper	calls	s0	7
Total	152	150	1	1074	0.9935	0.1225	0.2181	17	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	17	svtyper	calls	s0	7
DEL	44	43	1	372	0.9778	0.1036	0.1873	17	svtyper	calls	s0	7
INV	108	107	0	304	1	0.2603	0.4131	17	svtyper	calls	s0	7
Total	97	95	0	1129	1	0.0776	0.144	22	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	22	svtyper	calls	s0	7
DEL	31	30	0	385	1	0.0723	0.1349	22	svtyper	calls	s0	7
INV	66	65	0	346	1	0.1582	0.2732	22	svtyper	calls	s0	7
Total	40	39	0	1185	1	0.0319	0.0618	30	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	30	svtyper	calls	s0	7
DEL	10	10	0	405	1	0.0241	0.0471	30	svtyper	calls	s0	7
INV	30	29	0	382	1	0.0706	0.1319	30	svtyper	calls	s0	7
Total	13	13	0	1211	1	0.0106	0.021	40	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	40	svtyper	calls	s0	7
DEL	2	2	0	413	1	0.0048	0.0096	40	svtyper	calls	s0	7
INV	11	11	0	400	1	0.0268	0.0522	40	svtyper	calls	s0	7
Total	0	0	0	1224	NA	0	NA	114	svtyper	calls	s0	7
INS	0	0	0	398	NA	0	NA	114	svtyper	calls	s0	7
DEL	0	0	0	415	NA	0	NA	114	svtyper	calls	s0	7
INV	0	0	0	411	NA	0	NA	114	svtyper	calls	s0	7
Total	351	350	70	874	0.8337	0.2859	0.4258	0	delly	calls	s0	7
INS	76	76	3	322	0.962	0.191	0.3187	0	delly	calls	s0	7
DEL	68	68	0	347	1	0.1639	0.2816	0	delly	calls	s0	7
INV	207	206	67	205	0.7555	0.5012	0.6026	0	delly	calls	s0	7
Total	351	350	70	874	0.8337	0.2859	0.4258	5	delly	calls	s0	7
INS	76	76	3	322	0.962	0.191	0.3187	5	delly	calls	s0	7
DEL	68	68	0	347	1	0.1639	0.2816	5	delly	calls	s0	7
INV	207	206	67	205	0.7555	0.5012	0.6026	5	delly	calls	s0	7
Total	319	318	66	906	0.8286	0.2598	0.3956	12	delly	calls	s0	7
INS	72	72	0	326	1	0.1809	0.3064	12	delly	calls	s0	7
DEL	64	64	0	351	1	0.1542	0.2672	12	delly	calls	s0	7
INV	183	182	66	229	0.7349	0.4428	0.5526	12	delly	calls	s0	7
Total	276	275	65	949	0.8094	0.2247	0.3517	18	delly	calls	s0	7
INS	61	61	0	337	1	0.1533	0.2658	18	delly	calls	s0	7
DEL	53	53	0	362	1	0.1277	0.2265	18	delly	calls	s0	7
INV	162	161	65	250	0.7137	0.3917	0.5058	18	delly	calls	s0	7
Total	241	240	65	984	0.7876	0.1961	0.314	21	delly	calls	s0	7
INS	56	56	0	342	1	0.1407	0.2467	21	delly	calls	s0	7
DEL	47	47	0	368	1	0.1133	0.2035	21	delly	calls	s0	7
INV	138	137	65	274	0.6798	0.3333	0.4473	21	delly	calls	s0	7
Total	205	204	61	1020	0.7707	0.1667	0.2741	30	delly	calls	s0	7
INS	42	42	0	356	1	0.1055	0.1909	30	delly	calls	s0	7
DEL	33	33	0	382	1	0.0795	0.1473	30	delly	calls	s0	7
INV	130	129	61	282	0.6806	0.3139	0.4296	30	delly	calls	s0	7
Total	167	167	49	1057	0.7731	0.1364	0.2319	42	delly	calls	s0	7
INS	26	26	0	372	1	0.0653	0.1226	42	delly	calls	s0	7
DEL	28	28	0	387	1	0.0675	0.1265	42	delly	calls	s0	7
INV	113	113	49	298	0.6975	0.2749	0.3944	42	delly	calls	s0	7
Total	145	145	19	1079	0.8841	0.1185	0.209	51.2	delly	calls	s0	7
INS	19	19	0	379	1	0.0477	0.0911	51.2	delly	calls	s0	7
DEL	23	23	0	392	1	0.0554	0.105	51.2	delly	calls	s0	7
INV	103	103	19	308	0.8443	0.2506	0.3865	51.2	delly	calls	s0	7
Total	99	99	17	1125	0.8534	0.0809	0.1478	98.7000000000001	delly	calls	s0	7
INS	7	7	0	391	1	0.0176	0.0346	98.7000000000001	delly	calls	s0	7
DEL	4	4	0	411	1	0.0096	0.019	98.7000000000001	delly	calls	s0	7
INV	88	88	17	323	0.8381	0.2141	0.3411	98.7000000000001	delly	calls	s0	7
Total	73	74	10	1150	0.8795	0.0605	0.1132	105	delly	calls	s0	7
INS	6	6	0	392	1	0.0151	0.0298	105	delly	calls	s0	7
DEL	4	4	0	411	1	0.0096	0.019	105	delly	calls	s0	7
INV	63	64	10	347	0.863	0.1557	0.2638	105	delly	calls	s0	7
Total	28	29	1	1195	0.9655	0.0237	0.0463	10000	delly	calls	s0	7
INS	0	0	0	398	NA	0	NA	10000	delly	calls	s0	7
DEL	0	0	0	415	NA	0	NA	10000	delly	calls	s0	7
INV	28	29	1	382	0.9655	0.0706	0.1316	10000	delly	calls	s0	7
Total	63	63	0	1161	1	0.0515	0.098	0	bayestyper	calls	s0	7
INS	53	53	0	345	1	0.1332	0.2351	0	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	0	bayestyper	calls	s0	7
INV	7	7	0	404	1	0.017	0.0334	0	bayestyper	calls	s0	7
Total	63	63	0	1161	1	0.0515	0.098	2	bayestyper	calls	s0	7
INS	53	53	0	345	1	0.1332	0.2351	2	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	2	bayestyper	calls	s0	7
INV	7	7	0	404	1	0.017	0.0334	2	bayestyper	calls	s0	7
Total	52	52	0	1172	1	0.0425	0.0815	4	bayestyper	calls	s0	7
INS	48	48	0	350	1	0.1206	0.2152	4	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	4	bayestyper	calls	s0	7
INV	1	1	0	410	1	0.0024	0.0048	4	bayestyper	calls	s0	7
Total	46	46	0	1178	1	0.0376	0.0725	8	bayestyper	calls	s0	7
INS	43	43	0	355	1	0.108	0.1949	8	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	8	bayestyper	calls	s0	7
INV	0	0	0	411	NA	0	NA	8	bayestyper	calls	s0	7
Total	36	36	0	1188	1	0.0294	0.0571	25	bayestyper	calls	s0	7
INS	33	33	0	365	1	0.0829	0.1531	25	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	25	bayestyper	calls	s0	7
INV	0	0	0	411	NA	0	NA	25	bayestyper	calls	s0	7
Total	33	33	0	1191	1	0.027	0.0526	99	bayestyper	calls	s0	7
INS	30	30	0	368	1	0.0754	0.1402	99	bayestyper	calls	s0	7
DEL	3	3	0	412	1	0.0072	0.0143	99	bayestyper	calls	s0	7
INV	0	0	0	411	NA	0	NA	99	bayestyper	calls	s0	7
Total	1156	1159	38	65	0.9682	0.9469	0.9574	0	toilvg	truth	s0	7
INS	368	369	23	29	0.9412	0.9271	0.9341	0	toilvg	truth	s0	7
DEL	393	393	9	22	0.9776	0.947	0.9621	0	toilvg	truth	s0	7
INV	395	397	6	14	0.985	0.9659	0.9754	0	toilvg	truth	s0	7
Total	1156	1159	38	65	0.9682	0.9469	0.9574	17	toilvg	truth	s0	7
INS	368	369	23	29	0.9412	0.9271	0.9341	17	toilvg	truth	s0	7
DEL	393	393	9	22	0.9776	0.947	0.9621	17	toilvg	truth	s0	7
INV	395	397	6	14	0.985	0.9659	0.9754	17	toilvg	truth	s0	7
Total	1044	1047	37	177	0.9658	0.8554	0.9073	71	toilvg	truth	s0	7
INS	335	336	23	62	0.9358	0.8442	0.8876	71	toilvg	truth	s0	7
DEL	338	338	8	77	0.9769	0.8145	0.8883	71	toilvg	truth	s0	7
INV	371	373	6	38	0.9841	0.9075	0.9442	71	toilvg	truth	s0	7
Total	931	934	33	290	0.9658	0.7631	0.8526	101	toilvg	truth	s0	7
INS	302	303	20	95	0.9379	0.7613	0.8404	101	toilvg	truth	s0	7
DEL	297	297	7	118	0.977	0.7157	0.8262	101	toilvg	truth	s0	7
INV	332	334	6	77	0.9822	0.8127	0.8894	101	toilvg	truth	s0	7
Total	821	824	30	400	0.9647	0.6732	0.793	115.2905	toilvg	truth	s0	7
INS	262	263	20	135	0.9291	0.6608	0.7723	115.2905	toilvg	truth	s0	7
DEL	259	259	6	156	0.9774	0.6241	0.7618	115.2905	toilvg	truth	s0	7
INV	300	302	4	109	0.9868	0.7348	0.8424	115.2905	toilvg	truth	s0	7
Total	726	729	25	495	0.9667	0.5956	0.7371	141	toilvg	truth	s0	7
INS	233	234	16	164	0.9357	0.5879	0.7221	141	toilvg	truth	s0	7
DEL	226	226	5	189	0.9784	0.5446	0.6997	141	toilvg	truth	s0	7
INV	267	269	4	142	0.9852	0.6545	0.7865	141	toilvg	truth	s0	7
Total	615	617	19	607	0.97	0.5041	0.6634	170.24	toilvg	truth	s0	7
INS	201	201	13	197	0.9393	0.505	0.6569	170.24	toilvg	truth	s0	7
DEL	187	187	4	228	0.9791	0.4506	0.6172	170.24	toilvg	truth	s0	7
INV	227	229	2	182	0.9913	0.5572	0.7134	170.24	toilvg	truth	s0	7
Total	481	482	10	742	0.9796	0.3938	0.5618	209.667	toilvg	truth	s0	7
INS	155	155	8	243	0.9509	0.3894	0.5525	209.667	toilvg	truth	s0	7
DEL	143	143	2	272	0.9862	0.3446	0.5107	209.667	toilvg	truth	s0	7
INV	183	184	0	227	1	0.4477	0.6185	209.667	toilvg	truth	s0	7
Total	365	366	8	858	0.9786	0.299	0.458	253.517	toilvg	truth	s0	7
INS	118	118	7	280	0.944	0.2965	0.4513	253.517	toilvg	truth	s0	7
DEL	99	99	1	316	0.99	0.2386	0.3845	253.517	toilvg	truth	s0	7
INV	148	149	0	262	1	0.3625	0.5321	253.517	toilvg	truth	s0	7
Total	246	247	4	977	0.984	0.2018	0.3349	293	toilvg	truth	s0	7
INS	87	87	4	311	0.956	0.2186	0.3558	293	toilvg	truth	s0	7
DEL	66	66	0	349	1	0.159	0.2744	293	toilvg	truth	s0	7
INV	93	94	0	317	1	0.2287	0.3723	293	toilvg	truth	s0	7
Total	127	126	2	1098	0.9845	0.1029	0.1863	351.8335	toilvg	truth	s0	7
INS	50	50	2	348	0.9615	0.1256	0.2222	351.8335	toilvg	truth	s0	7
DEL	31	31	0	384	1	0.0747	0.139	351.8335	toilvg	truth	s0	7
INV	46	45	0	366	1	0.1095	0.1974	351.8335	toilvg	truth	s0	7
Total	1	1	0	1223	1	8e-04	0.0016	653.018	toilvg	truth	s0	7
INS	0	0	0	398	NA	0	NA	653.018	toilvg	truth	s0	7
DEL	0	0	0	415	NA	0	NA	653.018	toilvg	truth	s0	7
INV	1	1	0	410	1	0.0024	0.0048	653.018	toilvg	truth	s0	7
Total	689	689	50	535	0.9323	0.5629	0.702	0	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	0	svtyper	truth	s0	7
DEL	343	343	22	72	0.9397	0.8265	0.8795	0	svtyper	truth	s0	7
INV	346	346	28	65	0.9251	0.8418	0.8815	0	svtyper	truth	s0	7
Total	622	622	18	602	0.9719	0.5082	0.6674	5	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	5	svtyper	truth	s0	7
DEL	311	311	7	104	0.978	0.7494	0.8486	5	svtyper	truth	s0	7
INV	311	311	11	100	0.9658	0.7567	0.8486	5	svtyper	truth	s0	7
Total	564	564	10	660	0.9826	0.4608	0.6274	7	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	7	svtyper	truth	s0	7
DEL	279	279	4	136	0.9859	0.6723	0.7994	7	svtyper	truth	s0	7
INV	285	285	6	126	0.9794	0.6934	0.812	7	svtyper	truth	s0	7
Total	429	429	2	795	0.9954	0.3505	0.5184	11	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	11	svtyper	truth	s0	7
DEL	196	196	1	219	0.9949	0.4723	0.6405	11	svtyper	truth	s0	7
INV	233	233	1	178	0.9957	0.5669	0.7225	11	svtyper	truth	s0	7
Total	330	330	1	894	0.997	0.2696	0.4244	15	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	15	svtyper	truth	s0	7
DEL	140	140	1	275	0.9929	0.3373	0.5035	15	svtyper	truth	s0	7
INV	190	190	0	221	1	0.4623	0.6323	15	svtyper	truth	s0	7
Total	280	280	1	944	0.9964	0.2288	0.3721	17	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	17	svtyper	truth	s0	7
DEL	106	106	1	309	0.9907	0.2554	0.4061	17	svtyper	truth	s0	7
INV	174	174	0	237	1	0.4234	0.5949	17	svtyper	truth	s0	7
Total	185	185	1	1039	0.9946	0.1511	0.2623	22	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	22	svtyper	truth	s0	7
DEL	69	69	1	346	0.9857	0.1663	0.2846	22	svtyper	truth	s0	7
INV	116	116	0	295	1	0.2822	0.4402	22	svtyper	truth	s0	7
Total	122	122	0	1102	1	0.0997	0.1813	28	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	28	svtyper	truth	s0	7
DEL	46	46	0	369	1	0.1108	0.1995	28	svtyper	truth	s0	7
INV	76	76	0	335	1	0.1849	0.3121	28	svtyper	truth	s0	7
Total	56	56	0	1168	1	0.0458	0.0876	35	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	35	svtyper	truth	s0	7
DEL	20	20	0	395	1	0.0482	0.092	35	svtyper	truth	s0	7
INV	36	36	0	375	1	0.0876	0.1611	35	svtyper	truth	s0	7
Total	25	25	0	1199	1	0.0204	0.04	43	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	43	svtyper	truth	s0	7
DEL	11	11	0	404	1	0.0265	0.0516	43	svtyper	truth	s0	7
INV	14	14	0	397	1	0.0341	0.066	43	svtyper	truth	s0	7
Total	0	0	0	1224	NA	0	NA	109	svtyper	truth	s0	7
INS	0	0	0	398	NA	0	NA	109	svtyper	truth	s0	7
DEL	0	0	0	415	NA	0	NA	109	svtyper	truth	s0	7
INV	0	0	0	411	NA	0	NA	109	svtyper	truth	s0	7
Total	997	997	81	227	0.9249	0.8145	0.8662	0	delly	truth	s0	7
INS	385	385	11	13	0.9722	0.9673	0.9697	0	delly	truth	s0	7
DEL	406	406	1	9	0.9975	0.9783	0.9878	0	delly	truth	s0	7
INV	206	206	69	205	0.7491	0.5012	0.6006	0	delly	truth	s0	7
Total	997	997	81	227	0.9249	0.8145	0.8662	3	delly	truth	s0	7
INS	385	385	11	13	0.9722	0.9673	0.9697	3	delly	truth	s0	7
DEL	406	406	1	9	0.9975	0.9783	0.9878	3	delly	truth	s0	7
INV	206	206	69	205	0.7491	0.5012	0.6006	3	delly	truth	s0	7
Total	930	930	75	294	0.9254	0.7598	0.8345	12	delly	truth	s0	7
INS	376	376	6	22	0.9843	0.9447	0.9641	12	delly	truth	s0	7
DEL	372	372	1	43	0.9973	0.8964	0.9442	12	delly	truth	s0	7
INV	182	182	68	229	0.728	0.4428	0.5507	12	delly	truth	s0	7
Total	830	830	68	394	0.9243	0.6781	0.7823	18	delly	truth	s0	7
INS	364	364	1	34	0.9973	0.9146	0.9542	18	delly	truth	s0	7
DEL	305	305	0	110	1	0.7349	0.8472	18	delly	truth	s0	7
INV	161	161	67	250	0.7061	0.3917	0.5039	18	delly	truth	s0	7
Total	740	740	68	484	0.9158	0.6046	0.7284	21	delly	truth	s0	7
INS	344	344	1	54	0.9971	0.8643	0.926	21	delly	truth	s0	7
DEL	259	259	0	156	1	0.6241	0.7685	21	delly	truth	s0	7
INV	137	137	67	274	0.6716	0.3333	0.4455	21	delly	truth	s0	7
Total	608	608	67	616	0.9007	0.4967	0.6403	27	delly	truth	s0	7
INS	302	302	1	96	0.9967	0.7588	0.8616	27	delly	truth	s0	7
DEL	176	176	0	239	1	0.4241	0.5956	27	delly	truth	s0	7
INV	130	130	66	281	0.6633	0.3163	0.4283	27	delly	truth	s0	7
Total	503	503	58	721	0.8966	0.4109	0.5635	36	delly	truth	s0	7
INS	248	248	0	150	1	0.6231	0.7678	36	delly	truth	s0	7
DEL	135	135	0	280	1	0.3253	0.4909	36	delly	truth	s0	7
INV	120	120	58	291	0.6742	0.292	0.4075	36	delly	truth	s0	7
Total	408	408	37	816	0.9169	0.3333	0.4889	48	delly	truth	s0	7
INS	175	175	0	223	1	0.4397	0.6108	48	delly	truth	s0	7
DEL	123	123	0	292	1	0.2964	0.4573	48	delly	truth	s0	7
INV	110	110	37	301	0.7483	0.2676	0.3942	48	delly	truth	s0	7
Total	298	298	19	926	0.9401	0.2435	0.3868	59	delly	truth	s0	7
INS	121	121	0	277	1	0.304	0.4663	59	delly	truth	s0	7
DEL	76	76	0	339	1	0.1831	0.3095	59	delly	truth	s0	7
INV	101	101	19	310	0.8417	0.2457	0.3804	59	delly	truth	s0	7
Total	178	178	19	1046	0.9036	0.1454	0.2505	93	delly	truth	s0	7
INS	59	59	0	339	1	0.1482	0.2581	93	delly	truth	s0	7
DEL	23	23	0	392	1	0.0554	0.105	93	delly	truth	s0	7
INV	96	96	19	315	0.8348	0.2336	0.365	93	delly	truth	s0	7
Total	81	81	2	1143	0.9759	0.0662	0.124	121	delly	truth	s0	7
INS	32	32	0	366	1	0.0804	0.1488	121	delly	truth	s0	7
DEL	6	6	0	409	1	0.0145	0.0286	121	delly	truth	s0	7
INV	43	43	2	368	0.9556	0.1046	0.1886	121	delly	truth	s0	7
Total	41	41	1	1183	0.9762	0.0335	0.0648	10000	delly	truth	s0	7
INS	12	12	0	386	1	0.0302	0.0586	10000	delly	truth	s0	7
DEL	0	0	0	415	NA	0	NA	10000	delly	truth	s0	7
INV	29	29	1	382	0.9667	0.0706	0.1316	10000	delly	truth	s0	7
Total	1111	1112	46	112	0.9602	0.9085	0.9336	0	bayestyper	truth	s0	7
INS	359	360	14	38	0.9625	0.9045	0.9326	0	bayestyper	truth	s0	7
DEL	366	366	17	49	0.9556	0.8819	0.9173	0	bayestyper	truth	s0	7
INV	386	386	15	25	0.9626	0.9392	0.9508	0	bayestyper	truth	s0	7
Total	1111	1112	46	112	0.9602	0.9085	0.9336	3	bayestyper	truth	s0	7
INS	359	360	14	38	0.9625	0.9045	0.9326	3	bayestyper	truth	s0	7
DEL	366	366	17	49	0.9556	0.8819	0.9173	3	bayestyper	truth	s0	7
INV	386	386	15	25	0.9626	0.9392	0.9508	3	bayestyper	truth	s0	7
Total	1018	1019	20	205	0.9807	0.8325	0.9005	10	bayestyper	truth	s0	7
INS	332	333	11	65	0.9679	0.8367	0.8975	10	bayestyper	truth	s0	7
DEL	329	329	5	86	0.985	0.7928	0.8785	10	bayestyper	truth	s0	7
INV	357	357	4	54	0.9889	0.8686	0.9249	10	bayestyper	truth	s0	7
Total	887	888	11	336	0.9878	0.7255	0.8366	24	bayestyper	truth	s0	7
INS	289	290	7	108	0.9764	0.7286	0.8345	24	bayestyper	truth	s0	7
DEL	294	294	3	121	0.9899	0.7084	0.8258	24	bayestyper	truth	s0	7
INV	304	304	1	107	0.9967	0.7397	0.8492	24	bayestyper	truth	s0	7
Total	770	771	5	453	0.9935	0.6299	0.771	99	bayestyper	truth	s0	7
INS	241	242	4	156	0.9837	0.608	0.7515	99	bayestyper	truth	s0	7
DEL	267	267	1	148	0.9963	0.6434	0.7819	99	bayestyper	truth	s0	7
INV	262	262	0	149	1	0.6375	0.7786	99	bayestyper	truth	s0	7
Total	1097	1148	58	103	0.9498	0.9177	0.9335	0	toilvg	calls	s1	7
INS	361	363	41	50	0.898	0.8789	0.8883	0	toilvg	calls	s1	7
DEL	371	387	12	41	0.9687	0.9042	0.9353	0	toilvg	calls	s1	7
INV	365	398	5	12	0.9865	0.9707	0.9785	0	toilvg	calls	s1	7
Total	1097	1148	58	103	0.9498	0.9177	0.9335	18.7212	toilvg	calls	s1	7
INS	361	363	41	50	0.898	0.8789	0.8883	18.7212	toilvg	calls	s1	7
DEL	371	387	12	41	0.9687	0.9042	0.9353	18.7212	toilvg	calls	s1	7
INV	365	398	5	12	0.9865	0.9707	0.9785	18.7212	toilvg	calls	s1	7
Total	995	1044	51	207	0.9512	0.8345	0.889	71	toilvg	calls	s1	7
INS	341	343	39	70	0.8974	0.8305	0.8627	71	toilvg	calls	s1	7
DEL	317	332	8	96	0.9754	0.7757	0.8642	71	toilvg	calls	s1	7
INV	337	369	4	41	0.9883	0.9	0.9421	71	toilvg	calls	s1	7
Total	899	944	46	307	0.9513	0.7546	0.8416	96.21634	toilvg	calls	s1	7
INS	304	306	36	107	0.8941	0.7409	0.8103	96.21634	toilvg	calls	s1	7
DEL	289	303	7	125	0.9764	0.7079	0.8207	96.21634	toilvg	calls	s1	7
INV	306	335	3	75	0.9903	0.8171	0.8954	96.21634	toilvg	calls	s1	7
Total	786	823	35	428	0.9574	0.6579	0.7799	110.0745	toilvg	calls	s1	7
INS	262	264	26	149	0.9097	0.6392	0.7508	110.0745	toilvg	calls	s1	7
DEL	249	259	6	169	0.9765	0.6051	0.7472	110.0745	toilvg	calls	s1	7
INV	275	300	3	110	0.9892	0.7317	0.8412	110.0745	toilvg	calls	s1	7
Total	692	723	27	528	0.9624	0.5779	0.7222	133	toilvg	calls	s1	7
INS	239	241	19	172	0.9264	0.5835	0.716	133	toilvg	calls	s1	7
DEL	209	216	5	212	0.9766	0.5047	0.6655	133	toilvg	calls	s1	7
INV	244	266	3	144	0.9879	0.6488	0.7832	133	toilvg	calls	s1	7
Total	584	610	18	641	0.9701	0.4876	0.649	152.4135	toilvg	calls	s1	7
INS	208	210	10	203	0.9541	0.5085	0.6634	152.4135	toilvg	calls	s1	7
DEL	170	175	5	253	0.9714	0.4089	0.5755	152.4135	toilvg	calls	s1	7
INV	206	225	3	185	0.9856	0.5488	0.705	152.4135	toilvg	calls	s1	7
Total	468	491	9	760	0.9811	0.3925	0.5607	185.9408	toilvg	calls	s1	7
INS	180	182	5	231	0.973	0.4407	0.6066	185.9408	toilvg	calls	s1	7
DEL	122	127	4	301	0.9683	0.2967	0.4542	185.9408	toilvg	calls	s1	7
INV	166	182	0	228	1	0.4439	0.6149	185.9408	toilvg	calls	s1	7
Total	354	369	4	882	0.9888	0.295	0.4544	232.9304	toilvg	calls	s1	7
INS	140	142	3	271	0.979	0.3438	0.5089	232.9304	toilvg	calls	s1	7
DEL	81	83	1	345	0.9878	0.1939	0.3242	232.9304	toilvg	calls	s1	7
INV	133	144	0	266	1	0.3512	0.5198	232.9304	toilvg	calls	s1	7
Total	245	255	2	996	0.9919	0.2038	0.3381	277.395	toilvg	calls	s1	7
INS	103	104	1	309	0.9904	0.2518	0.4015	277.395	toilvg	calls	s1	7
DEL	42	42	1	386	0.9767	0.0981	0.1783	277.395	toilvg	calls	s1	7
INV	100	109	0	301	1	0.2659	0.4201	277.395	toilvg	calls	s1	7
Total	127	134	0	1117	1	0.1071	0.1935	333.4154	toilvg	calls	s1	7
INS	58	59	0	354	1	0.1429	0.2501	333.4154	toilvg	calls	s1	7
DEL	13	13	0	415	1	0.0304	0.059	333.4154	toilvg	calls	s1	7
INV	56	62	0	348	1	0.1512	0.2627	333.4154	toilvg	calls	s1	7
Total	1	1	0	1250	1	8e-04	0.0016	630.719	toilvg	calls	s1	7
INS	1	1	0	412	1	0.0024	0.0048	630.719	toilvg	calls	s1	7
DEL	0	0	0	428	NA	0	NA	630.719	toilvg	calls	s1	7
INV	0	0	0	410	NA	0	NA	630.719	toilvg	calls	s1	7
Total	476	492	69	759	0.8734	0.3933	0.5424	0	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	0	svtyper	calls	s1	7
DEL	221	228	14	200	0.9404	0.5327	0.6801	0	svtyper	calls	s1	7
INV	255	264	55	146	0.8226	0.6439	0.7224	0	svtyper	calls	s1	7
Total	428	435	50	816	0.8954	0.3477	0.5009	3	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	3	svtyper	calls	s1	7
DEL	192	196	11	232	0.9458	0.4579	0.6171	3	svtyper	calls	s1	7
INV	236	239	39	171	0.8582	0.5829	0.6943	3	svtyper	calls	s1	7
Total	363	367	24	884	0.938	0.2934	0.447	6	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	6	svtyper	calls	s1	7
DEL	155	158	9	270	0.9451	0.3692	0.531	6	svtyper	calls	s1	7
INV	208	209	15	201	0.9327	0.5098	0.6593	6	svtyper	calls	s1	7
Total	309	312	16	939	0.9508	0.2494	0.3952	8	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	8	svtyper	calls	s1	7
DEL	130	132	7	296	0.9489	0.3084	0.4655	8	svtyper	calls	s1	7
INV	179	180	9	230	0.9521	0.439	0.6009	8	svtyper	calls	s1	7
Total	262	265	7	986	0.974	0.2118	0.3479	11	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	11	svtyper	calls	s1	7
DEL	105	107	6	321	0.9459	0.25	0.3955	11	svtyper	calls	s1	7
INV	157	158	1	252	0.9937	0.3854	0.5554	11	svtyper	calls	s1	7
Total	194	194	4	1057	0.9798	0.1551	0.2678	15	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	15	svtyper	calls	s1	7
DEL	62	63	4	365	0.9394	0.1472	0.2545	15	svtyper	calls	s1	7
INV	132	131	0	279	1	0.3195	0.4843	15	svtyper	calls	s1	7
Total	165	165	2	1086	0.988	0.1319	0.2327	17	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	17	svtyper	calls	s1	7
DEL	52	53	2	375	0.963	0.1238	0.2194	17	svtyper	calls	s1	7
INV	113	112	0	298	1	0.2732	0.4292	17	svtyper	calls	s1	7
Total	82	81	2	1170	0.9762	0.0647	0.1214	22.5000000000001	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	22.5000000000001	svtyper	calls	s1	7
DEL	26	26	2	402	0.9286	0.0607	0.114	22.5000000000001	svtyper	calls	s1	7
INV	56	55	0	355	1	0.1341	0.2365	22.5000000000001	svtyper	calls	s1	7
Total	49	48	1	1203	0.98	0.0384	0.0739	30	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	30	svtyper	calls	s1	7
DEL	12	12	1	416	0.9231	0.028	0.0544	30	svtyper	calls	s1	7
INV	37	36	0	374	1	0.0878	0.1614	30	svtyper	calls	s1	7
Total	25	25	0	1226	1	0.02	0.0392	38	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	38	svtyper	calls	s1	7
DEL	7	7	0	421	1	0.0164	0.0323	38	svtyper	calls	s1	7
INV	18	18	0	392	1	0.0439	0.0841	38	svtyper	calls	s1	7
Total	0	0	0	1251	NA	0	NA	82	svtyper	calls	s1	7
INS	0	0	0	413	NA	0	NA	82	svtyper	calls	s1	7
DEL	0	0	0	428	NA	0	NA	82	svtyper	calls	s1	7
INV	0	0	0	410	NA	0	NA	82	svtyper	calls	s1	7
Total	367	368	56	883	0.8676	0.2942	0.4394	0	delly	calls	s1	7
INS	87	87	2	326	0.9775	0.2107	0.3467	0	delly	calls	s1	7
DEL	61	61	1	367	0.9839	0.1425	0.2489	0	delly	calls	s1	7
INV	219	220	53	190	0.8051	0.5366	0.644	0	delly	calls	s1	7
