type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INV	10	10	1	633	0.9091	0.0156	0.0307	21	bayestyper	calls	s0	1
Total	199	199	0	1790	1	0.1001	0.182	27	bayestyper	calls	s0	1
INS	197	197	0	480	1	0.291	0.4508	27	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	27	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	27	bayestyper	calls	s0	1
Total	196	196	0	1793	1	0.0985	0.1793	35	bayestyper	calls	s0	1
INS	194	194	0	483	1	0.2866	0.4455	35	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	35	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	35	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	45	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	45	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	45	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	45	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	50	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	50	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	50	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	50	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	60	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	60	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	60	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	60	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	75	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	75	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	75	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	75	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	90	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	90	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	90	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	90	bayestyper	calls	s0	1
Total	194	194	0	1795	1	0.0975	0.1777	99	bayestyper	calls	s0	1
INS	192	192	0	485	1	0.2836	0.4419	99	bayestyper	calls	s0	1
DEL	2	2	0	667	1	0.003	0.006	99	bayestyper	calls	s0	1
INV	0	0	0	643	NA	0	NA	99	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	0	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	0	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	0	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	0	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	2	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	2	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	2	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	2	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	3	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	3	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	3	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	3	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	4	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	4	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	4	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	4	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	5	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	5	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	5	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	5	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	7	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	7	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	7	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	7	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	10	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	10	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	10	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	10	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	12	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	12	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	12	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	12	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	14	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	14	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	14	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	14	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	21	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	21	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	21	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	21	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	27	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	27	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	27	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	27	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	35	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	35	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	35	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	35	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	45	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	45	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	45	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	45	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	50	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	50	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	50	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	50	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	60	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	60	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	60	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	60	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	75	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	75	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	75	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	75	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	90	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	90	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	90	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	90	paragraph	calls	s0	1
Total	1034	1055	0	934	1	0.5304	0.6932	99	paragraph	calls	s0	1
INS	408	411	0	266	1	0.6071	0.7555	99	paragraph	calls	s0	1
DEL	287	294	0	375	1	0.4395	0.6106	99	paragraph	calls	s0	1
INV	339	350	0	293	1	0.5443	0.7049	99	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	180	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	250	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	350	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	450	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	550	paragraph	calls	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	650	paragraph	calls	s0	1
Total	1274	1274	0	715	1	0.6405	0.7809	0	vg	truth	s0	1
INS	475	475	0	202	1	0.7016	0.8246	0	vg	truth	s0	1
DEL	353	353	0	316	1	0.5277	0.6908	0	vg	truth	s0	1
INV	446	446	0	197	1	0.6936	0.8191	0	vg	truth	s0	1
Total	180	180	0	1809	1	0.0905	0.166	2	vg	truth	s0	1
INS	34	34	0	643	1	0.0502	0.0956	2	vg	truth	s0	1
DEL	106	106	0	563	1	0.1584	0.2735	2	vg	truth	s0	1
INV	40	40	0	603	1	0.0622	0.1171	2	vg	truth	s0	1
Total	46	46	0	1943	1	0.0231	0.0452	3	vg	truth	s0	1
INS	7	7	0	670	1	0.0103	0.0204	3	vg	truth	s0	1
DEL	32	32	0	637	1	0.0478	0.0912	3	vg	truth	s0	1
INV	7	7	0	636	1	0.0109	0.0216	3	vg	truth	s0	1
Total	8	8	0	1981	1	0.004	0.008	4	vg	truth	s0	1
INS	2	2	0	675	1	0.003	0.006	4	vg	truth	s0	1
DEL	5	5	0	664	1	0.0075	0.0149	4	vg	truth	s0	1
INV	1	1	0	642	1	0.0016	0.0032	4	vg	truth	s0	1
Total	1	1	0	1988	1	5e-04	0.001	5	vg	truth	s0	1
INS	1	1	0	676	1	0.0015	0.003	5	vg	truth	s0	1
DEL	0	0	0	669	NA	0	NA	5	vg	truth	s0	1
INV	0	0	0	643	NA	0	NA	5	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	7	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	7	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	7	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	7	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	10	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	10	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	10	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	10	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	12	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	12	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	12	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	12	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	14	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	14	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	14	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	14	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	21	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	27	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	35	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	45	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	50	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	60	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	75	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	90	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	99	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	110	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	133	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	167	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	180	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	250	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	350	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	450	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	550	vg	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	650	vg	truth	s0	1
Total	284	284	0	1705	1	0.1428	0.2499	0	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	0	svtyper	truth	s0	1
DEL	116	116	0	553	1	0.1734	0.2956	0	svtyper	truth	s0	1
INV	168	168	0	475	1	0.2613	0.4143	0	svtyper	truth	s0	1
Total	280	280	0	1709	1	0.1408	0.2468	2	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	2	svtyper	truth	s0	1
DEL	113	113	0	556	1	0.1689	0.289	2	svtyper	truth	s0	1
INV	167	167	0	476	1	0.2597	0.4123	2	svtyper	truth	s0	1
Total	115	115	0	1874	1	0.0578	0.1093	3	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	3	svtyper	truth	s0	1
DEL	33	33	0	636	1	0.0493	0.094	3	svtyper	truth	s0	1
INV	82	82	0	561	1	0.1275	0.2262	3	svtyper	truth	s0	1
Total	115	115	0	1874	1	0.0578	0.1093	4	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	4	svtyper	truth	s0	1
DEL	33	33	0	636	1	0.0493	0.094	4	svtyper	truth	s0	1
INV	82	82	0	561	1	0.1275	0.2262	4	svtyper	truth	s0	1
Total	107	107	0	1882	1	0.0538	0.1021	5	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	5	svtyper	truth	s0	1
DEL	31	31	0	638	1	0.0463	0.0885	5	svtyper	truth	s0	1
INV	76	76	0	567	1	0.1182	0.2114	5	svtyper	truth	s0	1
Total	49	49	0	1940	1	0.0246	0.048	7	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	7	svtyper	truth	s0	1
DEL	10	10	0	659	1	0.0149	0.0294	7	svtyper	truth	s0	1
INV	39	39	0	604	1	0.0607	0.1145	7	svtyper	truth	s0	1
Total	22	22	0	1967	1	0.0111	0.022	10	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	10	svtyper	truth	s0	1
DEL	4	4	0	665	1	0.006	0.0119	10	svtyper	truth	s0	1
INV	18	18	0	625	1	0.028	0.0545	10	svtyper	truth	s0	1
Total	7	7	0	1982	1	0.0035	0.007	12	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	12	svtyper	truth	s0	1
DEL	0	0	0	669	NA	0	NA	12	svtyper	truth	s0	1
INV	7	7	0	636	1	0.0109	0.0216	12	svtyper	truth	s0	1
Total	4	4	0	1985	1	0.002	0.004	14	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	14	svtyper	truth	s0	1
DEL	0	0	0	669	NA	0	NA	14	svtyper	truth	s0	1
INV	4	4	0	639	1	0.0062	0.0123	14	svtyper	truth	s0	1
Total	1	1	0	1988	1	5e-04	0.001	21	svtyper	truth	s0	1
INS	0	0	0	677	NA	0	NA	21	svtyper	truth	s0	1
DEL	0	0	0	669	NA	0	NA	21	svtyper	truth	s0	1
INV	1	1	0	642	1	0.0016	0.0032	21	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	27	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	27	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	27	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	27	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	35	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	35	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	35	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	35	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	45	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	45	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	45	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	45	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	50	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	50	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	50	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	50	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	60	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	60	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	60	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	60	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	75	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	75	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	75	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	75	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	90	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	90	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	90	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	90	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	99	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	99	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	99	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	99	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	110	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	110	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	110	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	110	svtyper	truth	s0	1
Total	NA	NA	NA	NA	NA	NA	NA	133	svtyper	truth	s0	1
DEL	NA	NA	NA	NA	NA	NA	NA	133	svtyper	truth	s0	1
INS	NA	NA	NA	NA	NA	NA	NA	133	svtyper	truth	s0	1
INV	NA	NA	NA	NA	NA	NA	NA	133	svtyper	truth	s0	1
